cds14,year,ela_pct_met,math_pct_met,ela_mean,math_mean,ela_n,math_n
19643521933951,2019,53.56,14.79,2582.3,2510.7,409,427
19643521934926,2019,50.56,16.04,2574.4,2513.7,537,536
19643521935048,2019,45.96,17.61,2566.6,2507.9,470,477
19643781930312,2019,39.29,7.14,2542.9,2494.4,28,28
19643781931666,2019,62.27,36.39,2613.0,2593.4,326,327
19643941931807,2019,13.64,0.0,2502.1,2422.6,22,22
19643941931823,2019,72.13,51.91,2632.5,2622.5,550,549
19644361931617,2019,8.86,1.27,2452.8,2429.6,79,79
19644361932086,2019,68.34,31.8,2622.8,2572.2,259,261
19644361936418,2019,57.35,30.25,2595.6,2566.4,279,281
19644361938372,2019,69.74,35.6,2629.1,2584.1,380,382
19644441932201,2019,74.8,39.84,2642.5,2599.0,488,487
19644441932656,2019,23.53,0.0,2506.9,2422.2,17,17
19644511931625,2019,17.97,0.78,2508.9,2436.6,128,128
19644511932441,2019,60.35,28.67,2604.6,2569.0,913,914
19644511939164,2019,52.76,27.18,2587.5,2552.8,868,872
19644690128736,2019,53.76,6.45,2589.3,2505.3,93,93
19644690134858,2019,83.02,33.65,2666.6,2591.6,106,104
19644691932482,2019,60.57,23.43,2595.7,2564.4,175,175
19644691936079,2019,7.14,0.0,2452.3,2396.1,29,27
19645191930320,2019,67.8,43.31,2624.2,2601.5,441,441
19645191932664,2019,61.84,41.04,2611.8,2596.4,435,441
19645191932680,2019,57.41,21.32,2587.9,2532.9,270,272
19645191937481,2019,72.58,46.86,2636.3,2613.5,383,382
19645191938919,2019,9.32,0.0,2483.5,2439.6,161,160
19645191995661,2019,61.17,22.95,2603.6,2545.3,291,293
19645270133835,2019,63.64,18.18,2605.1,2543.0,66,66
19645271932698,2019,15.38,0.0,2494.9,2426.8,66,65
19645271932706,2019,56.32,30.65,2595.6,2561.8,506,497
19645351930353,2019,18.75,6.25,2505.3,2452.1,16,16
19645351932763,2019,83.69,78.72,2670.2,2693.6,282,282
19645681932144,2019,66.72,57.78,2630.0,2655.6,625,633
19645681933472,2019,14.29,2.2,2458.3,2424.5,91,91
19645681933530,2019,50.3,31.1,2575.1,2558.5,497,508
19645681934082,2019,51.79,32.91,2584.6,2579.6,390,395
19645681995497,2019,61.29,19.35,2592.1,2553.1,31,31
19645681996131,2019,94.78,74.7,2703.5,2693.6,249,249
19645761933597,2019,72.07,63.87,2641.1,2653.9,537,537
19645761939677,2019,33.33,0.0,2532.8,2470.8,33,33
19645841996305,2019,50.49,16.5,2586.0,2517.3,103,103
19645920100354,2019,95.28,73.23,2710.6,2679.7,127,127
19646341934231,2019,29.26,5.35,2521.0,2459.7,188,187
19646341934249,2019,2.27,0.0,2420.3,2380.8,45,45
19646341936046,2019,29.29,6.38,2518.1,2458.5,140,141
19646341996529,2019,49.44,14.61,2588.7,2516.2,89,89
19646341996586,2019,67.92,24.68,2626.7,2554.6,159,158
19646591934611,2019,88.92,80.62,2705.1,2720.6,325,325
19646831930080,2019,63.15,49.32,2612.3,2612.7,446,442
19646831931781,2019,74.72,49.78,2650.1,2621.2,452,448
19646911996438,2019,71.32,36.43,2632.6,2592.8,129,129
19647090100602,2019,74.45,54.01,2645.6,2631.8,137,137
19647091996313,2019,70.47,25.5,2632.7,2567.9,149,149
19647250125153,2019,0.0,0.0,2448.2,2391.6,26,32
19647250127381,2019,84.02,52.83,2669.4,2627.3,169,159
19647250132324,2019,94.68,83.87,2697.3,2700.8,94,93
19647251930411,2019,61.76,26.47,2588.0,2562.2,34,34
19647251934470,2019,25.1,9.77,2514.1,2495.8,522,524
19647251934678,2019,46.47,18.79,2572.0,2538.2,695,697
19647251935758,2019,56.84,37.77,2594.9,2588.7,768,777
19647251936947,2019,63.52,34.08,2618.5,2569.4,869,896
19647251937176,2019,4.92,0.0,2439.6,2422.4,61,60
19647251939875,2019,63.91,24.84,2612.3,2553.3,788,791
19647251995539,2019,93.2,95.14,2730.9,2763.9,147,144
19647251995570,2019,21.18,1.71,2499.4,2437.8,203,175
19647251995935,2019,34.91,11.61,2532.2,2504.7,489,491
19647251996503,2019,58.25,14.42,2599.5,2521.0,105,104
19647330100677,2019,92.13,59.55,2693.5,2662.6,89,89
19647330100750,2019,55.24,8.82,2583.8,2513.9,105,102
19647330100800,2019,67.74,17.02,2624.2,2547.7,93,94
19647330101196,2019,40.26,5.84,2562.3,2493.9,154,154
19647330101329,2019,10.71,7.69,2462.9,2428.1,28,26
19647330101659,2019,56.41,41.03,2589.0,2581.1,39,39
19647330101675,2019,54.81,19.26,2588.5,2551.9,135,135
19647330101683,2019,95.45,43.18,2700.3,2630.3,44,44
19647330102137,2019,13.33,6.67,2443.3,2420.2,15,15
19647330102434,2019,38.24,10.61,2552.6,2500.4,136,132
19647330102541,2019,75.0,22.92,2633.0,2548.2,96,96
19647330102764,2019,12.0,0.0,2478.3,2414.5,25,25
19647330102913,2019,77.01,27.59,2640.6,2582.7,87,87
19647330102921,2019,96.08,85.29,2715.7,2729.1,102,102
19647330106351,2019,50.0,30.77,2593.8,2558.2,26,26
19647330106435,2019,58.62,11.67,2579.3,2520.3,59,60
19647330106831,2019,40.26,24.36,2557.4,2549.8,154,156
19647330106849,2019,46.21,14.39,2559.6,2526.3,132,132
19647330106864,2019,83.72,58.91,2668.6,2642.5,129,129
19647330106997,2019,77.98,41.32,2649.4,2602.5,168,168
19647330107003,2019,60.56,31.46,2612.7,2567.4,180,180
19647330107011,2019,73.63,51.09,2648.2,2616.6,92,92
19647330107755,2019,69.77,39.17,2618.2,2600.0,215,217
19647330108878,2019,53.67,25.57,2588.4,2546.8,178,178
19647330108894,2019,76.06,54.93,2641.0,2634.3,142,142
19647330108928,2019,80.41,51.02,2667.4,2622.0,98,98
19647330108936,2019,76.67,39.07,2639.8,2592.2,151,151
19647330109447,2019,60.35,20.25,2602.7,2530.9,401,400
19647330109454,2019,66.75,27.49,2615.0,2560.6,415,411
19647330109462,2019,59.34,28.18,2591.7,2548.4,182,181
19647330109512,2019,8.33,0.0,2465.2,2436.8,24,24
19647330110304,2019,54.55,13.33,2562.0,2514.8,33,30
19647330110668,2019,12.5,2.08,2470.0,2417.8,48,48
19647330111484,2019,31.58,0.0,2548.9,2484.7,20,19
19647330111492,2019,70.77,43.85,2640.0,2615.8,130,130
19647330111500,2019,66.67,61.29,2636.7,2650.5,93,93
19647330111575,2019,46.77,17.21,2572.5,2527.0,124,122
19647330111583,2019,51.66,23.84,2575.5,2547.8,151,151
19647330111625,2019,47.9,9.17,2559.4,2504.1,119,120
19647330111641,2019,56.0,40.67,2598.3,2593.2,150,150
19647330111658,2019,84.0,52.67,2670.8,2622.6,150,150
19647330112029,2019,40.4,17.53,2551.6,2500.3,99,97
19647330112037,2019,38.0,6.73,2554.5,2478.4,101,104
19647330112045,2019,40.61,20.91,2552.3,2533.2,331,331
19647330112052,2019,20.0,7.63,2496.9,2477.0,235,236
19647330112508,2019,59.32,15.7,2596.3,2524.6,119,121
19647330112870,2019,25.49,5.66,2532.3,2513.7,52,53
19647330114850,2019,40.88,21.02,2560.7,2530.3,296,295
19647330115253,2019,55.32,29.79,2578.0,2548.7,47,47
19647330116509,2019,48.05,12.99,2575.8,2529.7,77,77
19647330116954,2019,0.0,0.0,2383.8,2353.8,11,11
19647330117051,2019,67.47,35.93,2614.8,2574.2,166,167
19647330117069,2019,42.57,24.75,2547.9,2537.7,101,101
19647330117077,2019,26.32,1.75,2514.3,2464.5,57,57
19647330117598,2019,46.22,23.53,2574.7,2537.5,119,119
19647330117606,2019,82.35,39.22,2653.1,2584.7,102,102
19647330117622,2019,33.33,9.52,2551.9,2481.6,21,21
19647330117721,2019,46.43,22.62,2571.4,2523.8,84,84
19647330117747,2019,38.54,11.46,2554.8,2513.3,96,96
19647330117762,2019,61.84,19.48,2599.6,2537.6,76,77
19647330117911,2019,48.78,2.5,2568.8,2511.9,41,40
19647330118588,2019,20.9,3.59,2493.3,2455.8,336,335
19647330119651,2019,40.74,8.64,2545.2,2480.8,81,81
19647330119685,2019,37.97,15.19,2548.9,2495.3,79,79
19647330119693,2019,59.82,29.46,2598.1,2558.8,112,112
19647330119727,2019,54.76,17.45,2588.7,2524.9,294,298
19647330119966,2019,55.33,24.12,2589.7,2556.7,197,199
19647330120071,2019,42.86,4.88,2562.9,2486.9,42,41
19647330120360,2019,51.25,26.25,2583.4,2553.5,80,80
19647330121095,2019,41.67,19.67,2557.7,2530.0,60,61
19647330121285,2019,71.7,24.53,2619.4,2552.5,106,106
19647330121293,2019,79.27,42.68,2649.4,2593.5,82,82
19647330122333,2019,86.36,49.24,2656.8,2620.3,132,132
19647330122341,2019,45.71,13.33,2569.3,2518.3,105,105
19647330122358,2019,40.51,20.25,2541.5,2546.6,79,80
19647330122366,2019,64.71,25.0,2605.5,2564.8,68,68
19647330122374,2019,45.21,15.07,2550.2,2521.5,73,73
19647330122382,2019,27.03,16.22,2512.3,2519.4,74,74
19647330122606,2019,73.2,50.52,2652.8,2623.3,97,97
19647330122721,2019,48.91,25.81,2576.7,2545.6,92,93
19647330123133,2019,56.2,23.36,2593.7,2540.2,137,137
19647330123141,2019,75.0,53.7,2643.4,2619.2,108,108
19647330124362,2019,52.46,16.25,2587.5,2521.5,244,240
19647330124370,2019,55.56,18.18,2584.1,2540.8,90,89
19647330124388,2019,71.67,15.97,2623.9,2534.2,120,119
19647330124396,2019,56.32,17.24,2584.1,2524.2,87,87
19647330124404,2019,54.55,9.09,2584.8,2485.2,77,77
19647330124412,2019,51.49,11.0,2585.1,2495.7,101,100
19647330124479,2019,23.89,1.82,2507.1,2464.2,226,223
19647330124487,2019,43.69,26.0,2566.0,2542.8,103,100
19647330124495,2019,43.48,10.75,2567.4,2514.2,93,93
19647330124503,2019,32.97,26.88,2528.5,2521.3,91,93
19647330124511,2019,42.31,18.45,2560.8,2502.4,104,103
19647330124529,2019,51.35,24.55,2579.7,2551.5,111,111
19647330124560,2019,65.81,26.96,2619.7,2562.0,117,116
19647330124883,2019,29.35,2.17,2517.7,2468.0,92,92
19647330124891,2019,47.01,31.62,2561.4,2564.3,117,117
19647330124933,2019,58.82,32.56,2593.8,2574.1,85,86
19647330124941,2019,78.0,36.0,2646.9,2576.8,100,100
19647330125864,2019,68.55,50.0,2632.3,2620.4,124,124
19647330125989,2019,63.2,36.36,2614.5,2581.2,125,121
19647330126136,2019,76.34,41.98,2650.3,2601.7,131,131
19647330126474,2019,42.86,23.53,2557.8,2521.1,35,34
19647330126482,2019,25.78,7.03,2501.8,2465.2,128,128
19647330126490,2019,19.61,3.92,2481.2,2444.8,102,102
19647330126508,2019,15.29,2.44,2471.2,2434.5,85,84
19647330126516,2019,74.19,35.26,2628.4,2584.0,155,156
19647330126524,2019,63.79,38.51,2615.1,2591.0,174,174
19647330126532,2019,54.55,15.13,2589.8,2520.8,154,152
19647330126540,2019,67.5,26.67,2618.9,2567.8,120,120
19647330126557,2019,63.83,19.35,2599.3,2546.2,94,93
19647330126573,2019,22.98,5.59,2482.4,2449.5,162,161
19647330126615,2019,51.41,9.86,2580.3,2523.8,142,142
19647330126623,2019,72.48,27.52,2626.0,2574.3,109,109
19647330127217,2019,61.33,44.0,2618.7,2599.8,75,75
19647330127787,2019,51.49,19.0,2564.3,2518.5,101,101
19647330127795,2019,34.41,7.53,2536.1,2473.0,93,93
19647330127803,2019,22.86,8.57,2520.1,2482.4,35,35
19647330127894,2019,40.0,18.1,2538.4,2521.8,116,116
19647330127910,2019,65.45,15.45,2618.4,2536.7,110,110
19647330129536,2019,67.39,26.09,2616.4,2561.1,46,46
19647330129585,2019,37.84,14.55,2548.2,2511.1,111,110
19647330129627,2019,47.3,10.53,2568.4,2505.2,75,76
19647330130997,2019,50.0,6.45,2570.5,2493.4,62,62
19647330131821,2019,64.1,28.21,2619.5,2575.2,39,39
19647330132027,2019,39.05,14.15,2551.9,2531.0,105,106
19647330132084,2019,76.47,38.0,2633.7,2604.2,51,50
19647330132126,2019,38.1,12.9,2555.1,2518.8,63,62
19647330132282,2019,63.79,35.9,2624.7,2572.0,116,117
19647330133272,2019,62.35,30.23,2608.5,2577.3,85,86
19647330133298,2019,58.82,26.47,2590.3,2546.3,68,68
19647330133603,2019,59.52,39.53,2616.0,2563.6,42,43
19647330133868,2019,71.08,38.55,2645.8,2598.5,83,83
19647330135855,2019,58.82,18.81,2596.2,2539.8,102,101
19647330137562,2019,25.0,0.0,2471.8,2419.7,12,15
19647330137612,2019,49.06,31.58,2586.3,2567.7,53,57
19647331930064,2019,6.67,0.0,2469.1,2417.8,15,15
19647331930296,2019,22.22,2.56,2480.0,2442.2,51,52
19647331930387,2019,16.16,2.11,2487.2,2422.7,100,96
19647331930403,2019,9.09,,2486.5,,11,
19647331930429,2019,6.67,0.0,2400.7,2402.7,30,30
19647331930486,2019,0.0,0.0,2473.8,2405.6,13,13
19647331930551,2019,5.97,0.0,2447.2,2427.0,67,67
19647331930577,2019,0.0,0.0,2449.2,2426.1,15,15
19647331930619,2019,16.67,25.0,2490.7,2512.7,12,12
19647331930650,2019,59.13,25.6,2593.0,2552.5,460,461
19647331930692,2019,8.33,0.0,2451.0,2427.2,12,11
19647331930734,2019,19.23,3.45,2511.5,2469.4,26,29
19647331930783,2019,0.0,0.0,2470.0,2455.4,28,28
19647331930791,2019,9.09,0.0,2520.0,2448.5,11,11
19647331930866,2019,54.95,32.72,2587.6,2562.4,495,492
19647331930924,2019,35.08,12.57,2536.5,2491.1,191,191
19647331930940,2019,15.0,0.0,2484.2,2435.7,40,40
19647331930973,2019,12.36,0.0,2486.4,2422.7,89,88
19647331931047,2019,65.5,33.23,2613.1,2571.3,687,677
19647331931336,2019,16.67,0.0,2517.1,2434.7,18,18
19647331931377,2019,15.38,0.0,2508.4,2409.5,27,26
19647331931385,2019,16.67,0.0,2503.2,2412.6,24,24
19647331931393,2019,9.09,6.06,2456.2,2424.2,33,33
19647331931435,2019,0.0,0.0,2464.3,2457.9,20,19
19647331931450,2019,4.0,0.0,2444.3,2420.8,25,25
19647331931468,2019,21.05,0.0,2478.7,2457.2,19,19
19647331931476,2019,57.89,11.32,2592.1,2513.8,266,265
19647331931484,2019,0.0,0.0,2457.9,2405.2,12,12
19647331931500,2019,19.51,0.0,2489.6,2433.7,41,41
19647331931518,2019,16.0,0.0,2492.3,2494.4,25,24
19647331931526,2019,47.39,23.78,2568.5,2544.5,307,307
19647331931534,2019,9.3,2.33,2472.7,2411.6,43,43
19647331931559,2019,7.14,0.0,2437.5,2404.6,28,29
19647331931690,2019,22.22,0.0,2475.2,2431.7,27,27
19647331931708,2019,60.68,29.15,2602.2,2566.3,323,319
19647331931716,2019,44.83,34.48,2578.3,2603.6,29,29
19647331931856,2019,5.26,10.53,2459.3,2476.6,19,19
19647331931864,2019,68.83,42.47,2630.2,2597.8,664,664
19647331931930,2019,0.0,0.0,2450.5,2409.5,23,23
19647331931955,2019,8.33,0.0,2431.9,2410.2,12,12
19647331931989,2019,29.41,0.0,2491.5,2462.9,17,17
19647331931997,2019,28.33,0.0,2503.7,2463.5,60,60
19647331932128,2019,13.86,2.49,2492.5,2446.6,202,201
19647331932250,2019,0.0,0.0,2458.9,2375.7,15,15
19647331932318,2019,0.0,0.0,2406.8,2411.2,12,12
19647331932334,2019,20.0,0.0,2524.5,2451.3,21,21
19647331932342,2019,5.88,0.0,2465.5,2434.2,17,16
19647331932383,2019,17.05,1.71,2480.9,2425.3,176,175
19647331932391,2019,18.18,9.09,2478.2,2447.8,11,11
19647331932540,2019,50.73,30.81,2583.2,2566.3,343,344
19647331932623,2019,59.46,41.18,2601.3,2591.0,814,812
19647331932821,2019,33.33,0.0,2536.6,2447.0,15,15
19647331932847,2019,67.12,71.69,2631.6,2668.6,219,219
19647331932888,2019,81.64,68.75,2672.1,2672.0,207,208
19647331932920,2019,70.93,38.11,2627.2,2585.8,289,286
19647331932987,2019,54.0,28.8,2584.9,2564.4,564,573
19647331933001,2019,69.18,36.86,2624.4,2585.4,331,331
19647331933043,2019,58.36,42.38,2602.9,2598.6,269,269
19647331933118,2019,34.7,13.95,2534.4,2501.7,438,430
19647331933233,2019,76.83,52.46,2657.8,2623.4,246,244
19647331933241,2019,38.1,16.54,2545.5,2519.4,252,254
19647331933381,2019,69.06,33.56,2621.3,2574.4,598,587
19647331933746,2019,76.5,55.08,2645.7,2637.9,1171,1166
19647331933795,2019,58.04,35.89,2599.3,2566.6,398,404
19647331933852,2019,59.85,22.34,2601.7,2539.1,550,546
19647331934033,2019,52.32,24.33,2580.7,2550.4,302,300
19647331934157,2019,51.35,17.93,2573.5,2534.8,296,290
19647331934371,2019,26.06,9.15,2508.9,2476.0,142,142
19647331934454,2019,51.76,9.41,2575.3,2503.2,85,85
19647331935121,2019,46.36,27.91,2575.4,2558.4,220,215
19647331935352,2019,40.85,18.8,2546.8,2515.4,236,236
19647331935519,2019,24.84,5.71,2501.6,2466.6,314,315
19647331935568,2019,70.18,43.33,2635.5,2599.3,514,511
19647331935865,2019,40.81,10.84,2550.7,2491.4,370,370
19647331936160,2019,51.59,31.49,2582.7,2570.0,471,474
19647331936350,2019,72.55,46.83,2642.4,2618.6,525,523
19647331937085,2019,15.38,0.0,2500.6,2473.5,13,13
19647331937226,2019,44.25,30.21,2556.2,2545.4,287,288
19647331937424,2019,43.16,12.14,2561.0,2491.8,285,280
19647331937622,2019,52.37,26.13,2589.6,2550.2,403,398
19647331937838,2019,54.85,29.36,2592.8,2551.9,486,488
19647331938307,2019,64.21,23.68,2606.2,2545.2,476,474
19647331938554,2019,45.31,28.9,2557.8,2551.0,309,308
19647331938612,2019,65.74,40.51,2621.9,2597.7,470,469
19647331938885,2019,58.21,32.37,2601.8,2571.7,280,278
19647331938968,2019,58.42,35.88,2597.5,2570.5,570,563
19647331939040,2019,65.52,30.5,2621.9,2569.2,406,400
19647331939107,2019,55.21,30.53,2595.4,2565.3,288,285
19647331939305,2019,29.76,7.35,2523.4,2477.2,206,204
19647331939479,2019,39.25,15.09,2549.9,2498.2,214,213
19647331939859,2019,49.06,19.7,2578.5,2535.0,267,269
19647331939941,2019,50.71,27.97,2579.5,2551.8,495,497
19647331964733,2019,15.91,4.82,2483.2,2423.6,89,83
19647331995448,2019,89.46,59.95,2689.1,2656.1,408,407
19647331995794,2019,2.86,0.0,2422.3,2381.3,70,70
19647331995836,2019,80.5,45.57,2667.2,2617.1,723,722
19647331996073,2019,5.56,0.0,2455.6,2428.3,36,36
19647331996115,2019,35.42,6.17,2550.6,2481.4,319,308
19647331996610,2019,57.63,13.33,2591.8,2523.5,60,60
19647336016885,2019,45.05,14.29,2574.1,2511.9,182,182
19647336019475,2019,64.86,35.14,2610.7,2574.4,74,74
19647336019715,2019,65.63,28.93,2614.1,2577.6,160,160
19647336058002,2019,45.68,12.27,2557.1,2513.4,163,163
19647336061451,2019,48.63,25.0,2576.7,2539.0,183,184
19647336061600,2019,51.85,40.74,2582.2,2590.7,81,81
19647336069157,2019,41.18,5.56,2521.5,2476.7,17,19
19647336116750,2019,73.27,46.08,2623.2,2603.7,101,102
19647740109538,2019,35.29,12.67,2537.3,2482.7,374,371
19647741935428,2019,9.09,0.0,2462.8,2395.3,55,54
19647741935436,2019,44.8,12.39,2562.5,2507.4,443,437
19647901935899,2019,48.33,4.92,2554.7,2475.0,60,61
19647901935923,2019,64.31,46.31,2620.5,2607.1,339,339
19648080124552,2019,67.21,24.39,2621.3,2545.0,122,123
19648081930155,2019,59.69,21.96,2596.1,2540.1,646,642
19648081930825,2019,46.26,14.98,2566.3,2508.1,575,574
19648081935998,2019,43.35,14.64,2551.6,2500.6,556,560
19648401933647,2019,36.94,21.19,2542.3,2533.2,269,270
19648401934728,2019,56.92,28.47,2600.0,2563.0,441,439
19648401936467,2019,38.46,21.37,2542.9,2528.6,468,468
19648401936475,2019,7.5,0.0,2444.5,2411.8,120,120
19648570112714,2019,30.73,2.51,2528.6,2463.9,397,399
19648570125377,2019,60.91,25.38,2609.5,2561.1,197,197
19648651933308,2019,30.0,6.67,2539.6,2485.3,30,30
19648651995588,2019,76.28,76.22,2660.0,2712.8,468,471
19648651996552,2019,43.15,39.38,2564.6,2593.6,387,386
19648731936749,2019,41.98,20.2,2551.2,2524.5,1103,1094
19648731936756,2019,3.57,1.16,2427.6,2393.6,84,86
19648810113464,2019,62.5,34.78,2609.8,2566.1,48,46
19648810117440,2019,22.22,3.23,2484.8,2447.7,63,62
19648810118075,2019,8.33,0.0,2483.5,2418.2,37,36
19648811931062,2019,36.67,23.08,2536.0,2488.9,90,104
19648811931674,2019,67.06,33.33,2630.3,2571.8,252,252
19648811936103,2019,34.94,14.55,2539.8,2506.6,167,165
19648811936806,2019,4.29,0.0,2427.0,2403.1,70,70
19648811936822,2019,53.3,26.17,2585.3,2543.7,364,363
19649070115170,2019,13.93,0.83,2485.3,2427.8,122,120
19649071933175,2019,43.48,10.82,2559.0,2493.3,231,231
19649071933324,2019,39.43,16.67,2548.3,2512.1,388,390
19649071936772,2019,5.95,0.0,2446.7,2399.2,87,85
19649071937028,2019,43.59,16.91,2549.8,2514.7,276,273
19649071995901,2019,71.93,36.51,2633.5,2586.8,367,367
19649071996495,2019,63.08,38.46,2603.9,2570.9,65,65
19649076061634,2019,67.5,12.5,2617.3,2499.6,80,80
19649076061642,2019,51.61,41.94,2596.2,2586.7,31,31
19649641937754,2019,83.59,86.15,2680.1,2735.7,262,260
19649801938000,2019,81.28,56.4,2671.1,2646.6,609,617
19649801995737,2019,80.3,55.38,2667.2,2644.7,132,130
19650291938455,2019,85.27,68.55,2690.1,2683.6,319,318
19650521938679,2019,73.2,62.01,2641.7,2657.7,459,458
19650521995745,2019,40.0,7.14,2511.5,2459.1,15,14
19650601936277,2019,78.12,44.16,2647.7,2604.2,393,394
19650601938083,2019,8.33,1.61,2478.5,2455.3,60,62
19650601938356,2019,72.3,64.27,2640.7,2664.4,473,473
19650601938752,2019,59.56,50.12,2605.3,2620.7,413,414
19650601939602,2019,74.9,64.8,2653.4,2657.9,486,483
19650940112706,2019,55.13,12.2,2583.0,2513.1,345,345
19650940122432,2019,66.67,31.38,2620.4,2570.7,188,189
19650941938513,2019,18.48,1.1,2488.1,2415.3,92,91
19650941939537,2019,64.66,35.71,2616.6,2578.8,464,462
19651281930338,2019,8.84,0.0,2449.5,2419.7,149,149
19651281931302,2019,57.92,27.44,2602.1,2554.7,682,667
19651281934868,2019,71.06,37.88,2635.6,2593.3,585,586
19651281936889,2019,61.45,38.4,2608.6,2577.5,262,263
19651281937903,2019,60.32,40.6,2604.9,2593.4,495,500
19651281939701,2019,61.83,36.84,2601.7,2574.9,427,418
19651281995653,2019,39.71,7.14,2553.4,2482.9,68,70
19651360102459,2019,70.79,37.68,2631.2,2590.8,495,499
19651360102475,2019,89.25,68.85,2704.9,2676.0,521,520
19651360112359,2019,50.0,8.33,2576.8,2501.3,12,12
19651360114439,2019,36.67,5.62,2542.2,2483.9,90,89
19651360117234,2019,61.7,31.91,2613.2,2570.5,47,47
19651361931492,2019,80.27,41.36,2658.1,2601.3,513,515
19651361931740,2019,89.02,63.37,2688.6,2657.5,583,577
19651361932532,2019,88.41,43.48,2675.2,2613.0,69,69
19651361933902,2019,80.07,43.54,2659.3,2607.0,538,530
19651361934421,2019,22.46,5.0,2511.1,2492.2,138,140
19651361995802,2019,79.21,56.56,2661.3,2642.0,611,617
19651361996263,2019,42.86,6.51,2562.0,2496.9,168,169
19651361996321,2019,,94.06,,2741.5,,101
19734370132969,2019,84.81,44.3,2660.1,2602.9,79,79
19734371931567,2019,33.5,5.91,2527.3,2461.8,206,203
19734371931963,2019,35.33,17.03,2533.8,2516.3,334,317
19734371932326,2019,39.46,9.51,2540.4,2484.7,370,368
19734371995695,2019,1.0,0.0,2410.5,2386.3,201,197
19734371996057,2019,16.67,0.0,2475.8,2463.3,18,14
19734451933316,2019,23.81,0.0,2511.9,2435.3,21,22
19734451934801,2019,48.35,19.83,2568.5,2521.2,242,242
19734451935246,2019,59.15,23.22,2600.9,2546.3,377,379
19734451938935,2019,4.41,0.0,2449.0,2390.5,68,68
19734451939834,2019,75.91,60.73,2656.0,2653.1,357,354
19734451939925,2019,59.85,29.92,2599.7,2553.6,264,264
19734520120600,2019,48.78,6.1,2564.0,2493.4,85,85
19734521930106,2019,10.77,0.0,2480.7,2436.6,66,67
19734521936228,2019,55.27,19.67,2587.1,2532.3,427,427
19734521937564,2019,76.17,51.58,2648.5,2629.8,470,475
19734601932862,2019,80.4,72.88,2671.4,2695.2,694,697
19734601937747,2019,33.33,8.33,2551.8,2477.4,12,12
19734601939149,2019,82.01,70.93,2673.0,2687.2,578,578
19752911995810,2019,71.95,60.11,2645.6,2656.7,385,376
19752911996016,2019,50.33,9.93,2583.0,2497.7,151,151
19752911996081,2019,22.22,0.0,2542.9,2460.6,27,27
19753090127100,2019,21.85,2.26,2512.6,2452.2,842,842
19753090129742,2019,55.12,11.81,2587.1,2495.7,129,128
19753090130955,2019,50.0,12.9,2568.4,2493.5,30,31
19753090131383,2019,33.93,3.77,2533.6,2448.9,56,53
19753090131987,2019,60.81,18.67,2602.4,2525.7,74,75
19753090132654,2019,50.0,10.64,2568.9,2509.1,46,47
19753090134619,2019,9.09,,2462.7,,11,
19753090135145,2019,53.13,6.06,2585.1,2508.5,32,33
19753090136648,2019,41.36,4.21,2555.0,2488.0,382,380
19753090137786,2019,51.85,11.11,2588.1,2509.6,27,27
19753091995786,2019,48.81,17.07,2579.5,2511.8,84,82
19753331935808,2019,82.1,68.28,2661.9,2665.9,543,536
19753411937143,2019,81.86,59.38,2669.4,2646.8,711,711
19753411995752,2019,26.67,0.0,2545.1,2469.3,15,14
19756636120158,2019,81.82,46.43,2671.1,2626.4,88,84
19756971996693,2019,71.91,14.61,2626.2,2542.5,89,89
19757131930122,2019,14.81,1.22,2479.9,2431.2,81,82
19757131930163,2019,69.26,43.58,2634.8,2603.2,528,530
19757131934553,2019,74.19,69.41,2648.3,2685.7,528,523
19757131937697,2019,66.11,60.21,2623.7,2643.6,478,485
19757131995430,2019,63.33,12.0,2592.3,2521.6,30,25
19768690119016,2019,86.23,56.12,2672.9,2637.9,138,139
19768690119636,2019,76.26,39.57,2640.4,2578.7,139,139
19768690131128,2019,50.0,17.65,2563.5,2529.3,70,68
19768850132928,2019,57.89,26.32,2635.3,2569.8,19,19
19769680109926,2019,36.73,14.29,2546.3,2515.8,49,49
19769920133900,2019,24.47,3.26,2516.9,2458.5,96,94
20102072030153,2019,0.0,0.0,2377.3,2356.3,12,11
20102072030229,2019,13.54,0.0,2486.1,2430.9,96,96
20652012030047,2019,12.5,0.0,2499.5,2440.8,16,16
20652012032357,2019,44.35,18.15,2566.4,2529.0,248,248
20652430110965,2019,49.78,11.99,2576.7,2509.0,688,668
20652430118950,2019,88.0,8.0,2646.2,2521.4,25,25
20652430123620,2019,10.94,0.0,2490.4,2442.6,65,64
20652432035640,2019,29.31,0.0,2538.0,2450.1,58,58
20652432035707,2019,45.26,17.8,2570.0,2529.6,422,427
20755802030203,2019,63.11,33.86,2603.6,2586.8,122,127
20756060117010,2019,84.38,34.38,2650.7,2606.2,32,32
20756060125021,2019,60.27,26.03,2623.5,2545.5,73,73
20756060132936,2019,33.33,0.0,2534.0,2479.7,21,21
20764142030013,2019,75.74,37.5,2638.6,2594.7,137,136
20764142030039,2019,0.0,0.0,2406.3,2413.2,17,17
20764142030104,2019,35.71,7.14,2553.1,2520.5,14,14
20764142030237,2019,83.87,19.35,2643.3,2554.9,31,31
21654172130045,2019,56.25,31.25,2612.6,2572.6,16,16
21654172132264,2019,41.03,5.13,2551.9,2483.1,39,39
21654172132272,2019,65.87,35.79,2618.6,2587.5,208,190
