cds14,year,ela_pct_met,math_pct_met,ela_mean,math_mean,ela_n,math_n
01612000120931,2016,75.0,44.0,2632.5,2611.1,126,126
01612000130393,2016,67.0,0.0,2586.1,2544.2,25,19
01612000132670,2016,10.0,1.0,2483.7,2427.5,71,71
01612000133397,2016,76.0,58.0,2641.7,2635.2,452,449
01612000134536,2016,65.0,45.0,2617.3,2600.6,389,386
01612340130054,2016,63.0,30.0,2608.3,2563.2,344,344
01612340130484,2016,43.0,0.0,2557.9,2464.8,16,16
01612340135426,2016,23.0,4.0,2524.5,2474.5,32,33
01612420110460,2016,7.0,2.0,2459.8,2429.2,55,52
01612420126763,2016,46.0,5.0,2548.9,2484.8,45,42
01612420134668,2016,68.0,43.0,2620.9,2605.8,809,807
01612590100065,2016,65.0,38.0,2621.9,2594.0,63,63
01612590100701,2016,12.0,7.0,2510.1,2489.1,28,28
01612590106906,2016,35.0,15.0,2501.6,2492.5,21,20
01612590108944,2016,81.0,48.0,2655.2,2618.1,57,57
01612590110189,2016,28.0,7.0,2536.4,2490.1,53,48
01612590111856,2016,79.0,72.0,2642.9,2686.2,29,29
01612590112797,2016,29.0,13.0,2527.6,2496.6,62,62
01612590114868,2016,91.0,72.0,2692.4,2678.6,79,79
01612590115238,2016,51.0,8.0,2571.9,2514.6,53,53
01612590115667,2016,0.0,4.0,2401.2,2437.4,87,89
01612590118224,2016,51.0,25.0,2586.1,2553.5,55,52
01612590118653,2016,9.0,0.0,2434.9,2404.5,48,45
01612590125161,2016,6.0,0.0,2437.5,2395.2,100,100
01612590125716,2016,18.0,4.0,2478.3,2461.1,140,134
01612590126748,2016,68.0,21.0,2624.1,2552.5,57,57
01612590130146,2016,0.0,,2425.5,,28,
01612590130179,2016,5.0,0.0,2430.4,2433.9,39,39
01612590130575,2016,61.0,24.0,2593.1,2533.4,62,62
01612590130617,2016,46.0,23.0,2558.9,2541.9,76,76
01612590130666,2016,57.0,38.0,2606.8,2579.1,82,83
01612590132688,2016,0.0,,2410.1,,67,
01612590135905,2016,38.0,17.0,2548.0,2509.3,286,286
01612590136051,2016,61.0,32.0,2597.8,2557.6,457,452
01612590137943,2016,40.0,18.0,2553.1,2518.6,327,312
01612593030772,2016,80.0,39.0,2654.7,2593.2,98,97
01612596066450,2016,32.0,13.0,2530.1,2496.6,75,77
01612596114011,2016,18.0,2.0,2512.3,2461.0,53,49
01612750130286,2016,64.0,32.0,2631.0,2573.8,23,23
01612750136515,2016,96.0,87.0,2713.6,2714.5,193,192
01612910134528,2016,8.0,0.0,2483.2,2431.0,52,50
01612910137588,2016,60.0,25.0,2597.7,2546.4,561,558
01613090111799,2016,64.0,18.0,2607.4,2540.8,45,45
01613090114421,2016,76.0,49.0,2648.7,2626.9,126,125
01613090130849,2016,68.0,44.0,2613.2,2601.0,418,418
01613090137745,2016,6.0,0.0,2434.6,2395.6,59,58
01613090137810,2016,43.0,27.0,2556.2,2552.7,228,268
01750930132704,2016,77.0,67.0,2652.7,2673.7,471,476
01750930138453,2016,67.0,4.0,2576.0,2481.7,27,27
01751010130096,2016,88.0,69.0,2688.6,2681.4,484,462
01751010130252,2016,65.0,12.0,2585.5,2516.9,45,44
01751010130583,2016,93.0,78.0,2714.5,2710.7,591,577
01751010175101,2016,71.0,29.0,2606.1,2579.0,14,14
03739810330019,2016,0.0,0.0,2418.6,2416.0,24,22
03739810330753,2016,81.0,44.0,2660.1,2594.2,141,141
03739810334755,2016,70.0,19.0,2626.6,2522.0,122,119
04100410114991,2016,66.0,33.0,2619.4,2581.4,106,106
04100410430066,2016,17.0,0.0,2499.1,2448.9,12,13
04100410430090,2016,50.0,8.0,2571.4,2527.4,40,40
04614080430827,2016,27.0,22.0,2533.9,2525.5,30,29
04614240120394,2016,89.0,47.0,2681.9,2623.0,95,94
04614240430199,2016,14.0,0.0,2485.1,2453.1,37,36
04614240431502,2016,10.0,2.0,2482.1,2445.2,60,60
04614240431676,2016,67.0,47.0,2619.8,2613.2,396,396
04614240437558,2016,74.0,47.0,2628.9,2610.6,391,392
04614320433201,2016,69.0,33.0,2618.1,2578.5,80,79
04614570125252,2016,36.0,14.0,2567.2,2548.2,14,14
04615150434803,2016,46.0,15.0,2563.6,2531.3,208,215
04615150435602,2016,43.0,13.0,2565.0,2521.9,219,218
04615150437566,2016,6.0,,2418.6,,40,
04615310121715,2016,63.0,26.0,2631.7,2585.4,19,19
04615310432856,2016,29.0,3.0,2513.9,2470.7,34,33
04615310437350,2016,54.0,29.0,2584.8,2555.5,239,240
04615316112585,2016,40.0,6.0,2551.5,2470.5,16,16
04755070433946,2016,0.0,0.0,2485.8,2490.4,12,11
04755070433953,2016,66.0,43.0,2614.8,2590.5,134,134
05100580530154,2016,59.0,20.0,2602.5,2526.9,61,61
05615560532507,2016,64.0,37.0,2616.9,2592.4,158,157
05615640531509,2016,63.0,29.0,2608.9,2554.1,218,216
06615980631259,2016,60.0,31.0,2592.6,2572.0,85,87
06616060634758,2016,31.0,0.0,2546.0,2500.9,26,26
06616140635250,2016,41.0,15.0,2556.9,2517.5,106,106
06616220637504,2016,66.0,17.0,2598.9,2552.7,88,88
07100740114470,2016,68.0,46.0,2618.8,2615.2,73,73
07100740120444,2016,10.0,0.0,2444.7,2414.6,30,29
07100740730242,2016,5.0,,2440.6,,20,
07100740730614,2016,6.0,0.0,2452.4,2407.1,17,17
07100740731380,2016,73.0,51.0,2638.9,2619.3,524,522
07100746077168,2016,13.0,6.0,2452.5,2404.4,17,17
07616300107524,2016,26.0,0.0,2551.2,2477.4,23,21
07616300730283,2016,93.0,73.0,2681.9,2681.3,298,299
07616300731125,2016,88.0,76.0,2679.1,2686.0,317,318
07616300733725,2016,71.0,54.0,2634.3,2630.1,342,342
07616300734244,2016,88.0,79.0,2684.4,2699.7,281,278
07616480110494,2016,16.0,,2490.9,,77,
07616480117218,2016,85.0,36.0,2652.0,2583.9,146,145
07616480730101,2016,14.0,0.0,2499.2,2434.5,73,73
07616480730259,2016,48.0,0.0,2576.8,2504.0,35,28
07616480730465,2016,63.0,32.0,2604.8,2571.6,483,488
07616480730861,2016,53.0,15.0,2575.8,2527.2,377,374
07616630130930,2016,22.0,4.0,2503.5,2484.2,50,50
07616970737023,2016,58.0,34.0,2596.9,2591.5,128,126
07616970737619,2016,7.0,7.0,2455.9,2404.3,15,15
07617210107797,2016,84.0,50.0,2668.4,2621.3,583,575
07617210730457,2016,59.0,25.0,2599.6,2556.1,619,618
07617210730572,2016,44.0,12.0,2561.2,2524.1,101,98
07617210733980,2016,70.0,34.0,2630.1,2577.1,570,569
07617210733998,2016,6.0,1.0,2470.8,2442.7,68,68
07617390730440,2016,34.0,3.0,2547.0,2470.9,35,35
07617390730473,2016,27.0,0.0,2556.4,2460.2,23,21
07617390730549,2016,67.0,44.0,2610.7,2605.2,252,252
07617540730044,2016,75.0,61.0,2637.4,2646.0,363,360
07617540730317,2016,60.0,31.0,2605.2,2577.6,36,27
07617540730333,2016,17.0,,2446.3,,20,
07617540730358,2016,9.0,0.0,2503.7,2457.7,23,23
07617540730416,2016,8.0,,2482.7,,14,
07617540730424,2016,2.0,0.0,2426.5,2417.7,55,54
07617540731646,2016,81.0,56.0,2653.3,2639.4,494,494
07617540731836,2016,52.0,27.0,2581.2,2566.1,307,302
07617540734566,2016,36.0,14.0,2552.1,2504.7,230,231
07617540734764,2016,6.0,0.0,2444.9,2404.9,93,92
07617540737809,2016,40.0,15.0,2558.1,2524.1,218,217
07617880730184,2016,1.0,0.0,2417.0,2389.1,103,102
07617880735407,2016,47.0,19.0,2568.2,2539.8,620,619
07617960101477,2016,74.0,30.0,2635.6,2581.2,121,121
07617960132100,2016,76.0,30.0,2643.1,2577.3,52,52
07617960730291,2016,96.0,55.0,2682.3,2630.3,57,56
07617960730325,2016,25.0,6.0,2496.5,2453.2,32,33
07617960730598,2016,64.0,31.0,2612.7,2556.4,263,263
07617960732164,2016,30.0,13.0,2517.1,2504.1,269,267
07617960732941,2016,48.0,24.0,2559.4,2526.2,312,310
07617960733253,2016,6.0,1.0,2451.0,2411.0,125,120
07617960733659,2016,17.0,3.0,2486.4,2447.3,210,208
07617960735316,2016,44.0,19.0,2552.7,2507.5,276,273
07617960735902,2016,40.0,10.0,2540.2,2496.7,354,369
07618040113118,2016,96.0,87.0,2724.0,2742.5,601,600
07618040730051,2016,87.0,73.0,2676.3,2687.9,643,644
07618040730218,2016,83.0,30.0,2659.4,2575.9,53,51
07618040734368,2016,91.0,76.0,2693.6,2684.3,550,547
07618040736504,2016,78.0,72.0,2660.9,2680.2,285,352
07618040736819,2016,41.0,7.0,2560.4,2469.7,29,29
08100820830059,2016,28.0,2.0,2531.0,2450.5,50,50
08618200833004,2016,67.0,39.0,2606.0,2587.1,172,173
08618200836205,2016,15.0,0.0,2494.0,2446.6,27,27
09100900930123,2016,59.0,21.0,2600.7,2533.4,90,89
09100900930131,2016,12.0,0.0,2501.8,2399.7,28,27
09618530930081,2016,89.0,71.0,2680.0,2669.6,602,599
09618530930164,2016,79.0,49.0,2648.3,2624.7,259,259
09618530930214,2016,81.0,37.0,2651.6,2589.9,31,31
09618530930222,2016,31.0,0.0,2528.8,2457.2,13,13
09618530932756,2016,77.0,47.0,2645.4,2614.2,245,245
09618530934554,2016,19.0,0.0,2489.4,2408.2,36,36
09618530936302,2016,80.0,61.0,2656.1,2648.4,407,393
09619030930040,2016,16.0,0.0,2467.8,2420.9,23,23
09619030937805,2016,48.0,24.0,2571.3,2544.8,246,242
09737830930073,2016,54.0,32.0,2588.0,2560.3,83,82
10101080109991,2016,15.0,0.0,2496.4,2428.8,142,139
10101080119628,2016,18.0,6.0,2524.1,2501.8,19,17
10101081030337,2016,7.0,0.0,2455.9,2408.7,86,82
10101081030899,2016,8.0,0.0,2457.7,2437.0,13,12
10621170110270,2016,18.0,0.0,2519.1,2451.1,11,11
10621170113555,2016,86.0,61.0,2683.0,2653.1,555,554
10621170118018,2016,61.0,10.0,2607.9,2532.4,100,97
10621171030196,2016,72.0,42.0,2626.9,2610.1,505,497
10621171030469,2016,23.0,0.0,2505.5,2514.5,17,17
10621171030501,2016,86.0,52.0,2673.8,2632.3,602,599
10621171030683,2016,70.0,35.0,2623.5,2593.9,481,481
10621171031004,2016,11.0,1.0,2497.3,2464.4,77,75
10621171031053,2016,77.0,38.0,2636.6,2600.6,653,650
10621251030113,2016,0.0,,2454.3,,22,
10621251031376,2016,42.0,8.0,2560.2,2516.0,267,267
10621581032150,2016,73.0,20.0,2627.2,2540.6,173,173
10621660108555,2016,88.0,62.0,2663.1,2659.2,50,50
10621660114355,2016,47.0,9.0,2573.3,2508.3,77,77
10621660114553,2016,,93.0,,2717.7,,108
10621661030279,2016,60.0,25.0,2593.4,2554.1,553,550
10621661030287,2016,11.0,1.0,2481.5,2428.6,188,183
10621661030295,2016,53.0,19.0,2585.8,2547.8,231,232
10621661030584,2016,9.0,0.0,2457.6,2418.0,195,196
10621661030642,2016,18.0,0.0,2506.4,2429.4,61,46
10621661030675,2016,45.0,13.0,2558.6,2524.8,590,576
10621661030840,2016,10.0,1.0,2469.7,2429.4,105,104
10621661031897,2016,65.0,38.0,2614.5,2590.0,556,563
10621661032507,2016,32.0,8.0,2532.8,2496.2,508,513
10621661032911,2016,40.0,20.0,2549.2,2533.2,416,419
10621661034214,2016,31.0,7.0,2530.7,2494.0,361,361
10621661035831,2016,38.0,8.0,2541.1,2488.9,433,396
10622570124727,2016,53.0,20.0,2575.3,2527.7,15,15
10622571033695,2016,56.0,28.0,2594.8,2570.3,252,257
10622650108092,2016,60.0,23.0,2599.1,2561.9,132,132
10622650116640,2016,46.0,3.0,2577.9,2512.8,36,37
10622650126292,2016,88.0,12.0,2644.0,2549.7,25,25
10622651030378,2016,13.0,2.0,2489.1,2457.9,41,42
10622651033703,2016,27.0,0.0,2519.9,2462.2,56,54
10622651035310,2016,67.0,32.0,2620.0,2567.8,383,383
10622811033950,2016,34.0,8.0,2523.2,2483.1,37,37
10623640126870,2016,8.0,0.0,2483.8,2445.8,13,12
10623641034990,2016,36.0,16.0,2541.7,2499.6,200,200
10623800124982,2016,12.0,1.0,2468.8,2429.0,182,173
10624141030451,2016,27.0,0.0,2508.4,2451.7,31,30
10624141030766,2016,82.0,19.0,2631.4,2580.6,60,59
10624141036086,2016,19.0,0.0,2509.3,2457.0,33,32
10624141036094,2016,58.0,24.0,2595.4,2558.8,631,637
10624301030758,2016,15.0,0.0,2496.8,2415.4,53,53
10624301036607,2016,11.0,6.0,2499.2,2473.8,18,18
10624301036672,2016,65.0,30.0,2610.7,2561.1,377,372
10625396112387,2016,22.0,5.0,2516.2,2463.7,61,61
10625470120535,2016,15.0,1.0,2493.9,2446.0,214,213
10738091030121,2016,63.0,22.0,2611.6,2531.8,161,161
10739651030386,2016,14.0,1.0,2505.6,2457.2,69,68
10739651030626,2016,55.0,14.0,2587.4,2524.6,924,921
10739651035112,2016,2.0,0.0,2411.3,2388.0,49,47
10739991033422,2016,18.0,0.0,2525.1,2444.5,11,11
10739991033430,2016,64.0,17.0,2616.0,2536.8,323,325
10751271030493,2016,54.0,10.0,2578.2,2492.1,185,190
10752341037456,2016,44.0,10.0,2552.4,2514.1,96,96
10752751030139,2016,31.0,0.0,2518.5,2471.5,13,13
10752751036938,2016,70.0,37.0,2618.4,2585.5,100,100
10754081035575,2016,52.0,32.0,2595.1,2572.7,125,125
10755981030535,2016,41.0,24.0,2558.8,2550.4,132,133
10767780122473,2016,3.0,0.0,2445.3,2428.8,40,39
10767781030774,2016,10.0,0.0,2487.5,2417.6,51,50
10767781038306,2016,50.0,15.0,2573.6,2525.6,228,227
11101161130103,2016,78.0,39.0,2656.6,2593.9,18,18
11626611132851,2016,43.0,3.0,2556.9,2498.3,110,110
11754811135656,2016,57.0,19.0,2592.4,2550.4,155,156
11765621133701,2016,61.0,20.0,2604.7,2538.2,60,60
12101240115097,2016,87.0,56.0,2683.2,2627.9,38,39
12626870107110,2016,32.0,27.0,2557.5,2577.5,22,22
12626870124263,2016,18.0,9.0,2516.8,2491.8,11,11
12626871230044,2016,21.0,7.0,2514.6,2442.9,14,14
12626871230051,2016,12.0,0.0,2468.7,2445.6,17,18
12626871230705,2016,66.0,45.0,2615.8,2597.4,167,168
12626871235209,2016,60.0,38.0,2588.3,2582.7,122,122
12628100108688,2016,80.0,57.0,2655.7,2666.3,35,35
12628101233352,2016,14.0,,2439.9,,32,
12628101233402,2016,50.0,21.0,2578.3,2544.0,181,180
12629011230028,2016,0.0,,2453.5,,12,
12629011234004,2016,29.0,13.0,2518.6,2506.9,52,52
12629271230150,2016,35.0,0.0,2536.4,2465.5,17,17
12630320111203,2016,41.0,5.0,2551.9,2508.0,44,44
12630401237007,2016,28.0,13.0,2508.6,2489.5,37,33
12753741232909,2016,38.0,29.0,2575.4,2566.5,42,42
12753821230135,2016,42.0,3.0,2546.0,2478.4,60,60
12755151232057,2016,25.0,0.0,2526.9,2468.3,26,25
12755151232206,2016,60.0,34.0,2604.8,2567.2,229,230
13101320131094,2016,11.0,0.0,2493.1,2431.5,43,40
13630811331354,2016,21.0,0.0,2503.0,2450.6,110,110
13630811331404,2016,41.0,20.0,2560.0,2535.9,378,382
13630991332154,2016,14.0,0.0,2482.4,2402.1,102,101
13630991332204,2016,42.0,18.0,2556.6,2518.4,694,701
13631071332501,2016,73.0,34.0,2623.3,2563.7,89,91
13631151330133,2016,61.0,31.0,2601.2,2566.5,422,420
13631151333004,2016,64.0,28.0,2613.3,2561.2,444,443
13631151333558,2016,45.0,0.0,2567.2,2489.5,33,33
13631491335306,2016,51.0,25.0,2586.6,2566.0,126,126
13631641331115,2016,33.0,11.0,2542.2,2505.7,18,18
13631641335900,2016,76.0,40.0,2636.2,2602.2,266,266
13632141337609,2016,19.0,6.0,2520.3,2491.0,32,32
14101400117994,2016,11.0,0.0,2436.8,2415.6,19,19
14632481431352,2016,15.0,0.0,2487.8,2440.2,13,13
14632891434901,2016,53.0,24.0,2573.5,2548.3,17,17
14766871430057,2016,8.0,,2475.1,,13,
14766871431600,2016,59.0,26.0,2596.0,2562.7,143,143
15101570119669,2016,77.0,42.0,2640.8,2606.2,71,71
15101571530302,2016,7.0,0.0,2440.9,2404.2,92,90
15101571530310,2016,6.0,1.0,2446.4,2414.8,309,298
15101571530492,2016,71.0,25.0,2628.3,2567.3,55,55
15634120100529,2016,73.0,37.0,2626.4,2597.0,279,279
15634120116384,2016,73.0,39.0,2640.4,2608.5,192,192
15634121531656,2016,11.0,0.0,2491.6,2433.6,58,58
15634121531672,2016,65.0,30.0,2607.1,2567.9,347,347
15635290100198,2016,57.0,17.0,2589.3,2528.8,534,530
15635290110999,2016,59.0,35.0,2601.4,2585.4,529,532
15635290116392,2016,69.0,35.0,2624.5,2572.4,483,477
15635290116400,2016,51.0,15.0,2573.3,2509.6,519,514
15635290125062,2016,1.0,0.0,2414.2,2408.3,92,106
15635291530021,2016,10.0,0.0,2478.3,2430.3,40,39
15635291530047,2016,2.0,0.0,2449.4,2432.3,66,66
15635291530112,2016,12.0,1.0,2481.3,2438.2,131,129
15635291530252,2016,37.0,13.0,2550.9,2515.9,505,503
15635291530344,2016,78.0,45.0,2644.6,2610.8,506,507
15635291530369,2016,75.0,45.0,2641.1,2604.7,469,468
15635291530385,2016,54.0,21.0,2584.2,2532.6,575,570
15635291530435,2016,8.0,0.0,2475.8,2443.8,224,225
15635291530476,2016,66.0,38.0,2616.9,2583.0,476,476
15635291530708,2016,45.0,22.0,2561.1,2528.5,605,597
15635291532290,2016,37.0,11.0,2541.0,2508.7,468,467
15635291532605,2016,55.0,22.0,2584.2,2537.3,445,442
15635291533330,2016,61.0,29.0,2602.1,2560.5,426,425
15635291533538,2016,38.0,20.0,2554.6,2527.2,108,107
15635291534775,2016,63.0,20.0,2600.1,2533.9,353,347
15635291535087,2016,41.0,19.0,2557.2,2530.3,308,307
15635291535392,2016,59.0,24.0,2595.5,2548.9,429,431
15635291536325,2016,5.0,0.0,2426.2,2412.5,108,109
15635291536606,2016,30.0,11.0,2527.2,2504.0,432,433
15636280127209,2016,51.0,12.0,2588.1,2505.2,146,146
15636281533843,2016,37.0,6.0,2537.4,2474.6,19,19
15636770114512,2016,49.0,12.0,2562.8,2507.4,101,100
15636771534460,2016,24.0,2.0,2528.7,2468.9,41,41
15636851530997,2016,37.0,15.0,2549.3,2501.8,41,41
15636851531987,2016,53.0,30.0,2581.7,2560.7,97,97
15637761530039,2016,0.0,,2422.4,,27,
15637761534957,2016,44.0,21.0,2564.4,2535.4,172,170
15638181530138,2016,15.0,0.0,2493.5,2451.0,26,26
15638181535905,2016,40.0,18.0,2552.6,2534.5,228,226
15638261530245,2016,16.0,0.0,2527.0,2452.0,33,33
15638261536135,2016,72.0,38.0,2631.9,2586.8,275,272
15638591530351,2016,21.0,0.0,2516.3,2452.9,38,38
15638591536440,2016,63.0,34.0,2609.3,2578.3,346,346
15737421530054,2016,31.0,3.0,2531.7,2459.3,34,36
15737421531367,2016,78.0,35.0,2651.7,2590.8,294,294
15739081530146,2016,6.0,6.0,2448.2,2399.4,17,17
15739081534155,2016,42.0,21.0,2555.1,2528.1,202,202
15751681530401,2016,51.0,15.0,2567.3,2525.1,76,74
16101651630102,2016,14.0,,2480.3,,14,
16101651630193,2016,0.0,,2413.0,,23,
16638750101717,2016,26.0,9.0,2552.3,2502.4,23,23
16638750112698,2016,64.0,16.0,2607.8,2535.7,68,68
16638911632207,2016,46.0,14.0,2571.9,2518.4,184,183
16639250118919,2016,59.0,15.0,2602.9,2531.5,209,209
16639251630169,2016,59.0,25.0,2595.6,2547.5,306,305
16639251634245,2016,12.0,0.0,2487.0,2421.8,49,49
16639251634401,2016,61.0,17.0,2601.2,2547.7,353,352
16639580132860,2016,4.0,0.0,2458.4,2420.9,131,128
16639820110205,2016,68.0,44.0,2622.3,2601.3,50,50
16639821630011,2016,14.0,2.0,2487.6,2451.3,42,42
16639821635606,2016,50.0,20.0,2575.8,2533.0,440,440
16739321630953,2016,32.0,7.0,2524.5,2482.9,133,133
17640141730043,2016,0.0,,2399.1,,12,
17640141734359,2016,57.0,17.0,2596.7,2537.6,119,119
17640220132571,2016,63.0,4.0,2581.9,2515.0,24,24
17640221730027,2016,16.0,3.0,2504.0,2427.0,39,37
17640221735000,2016,43.0,10.0,2567.0,2501.1,127,132
17640301730019,2016,10.0,,2464.4,,11,
17640301732304,2016,60.0,42.0,2600.4,2573.2,86,85
17640550129601,2016,69.0,38.0,2643.1,2605.4,16,16
17640551736008,2016,51.0,19.0,2585.1,2542.1,104,107
17640711737006,2016,33.0,0.0,2537.3,2486.3,52,52
18640891831601,2016,31.0,8.0,2573.0,2545.9,13,13
18641391833805,2016,59.0,31.0,2598.2,2566.1,182,182
18641620120287,2016,77.0,36.0,2640.0,2589.4,22,22
18641626010763,2016,27.0,0.0,2511.6,2455.7,51,51
18642041830132,2016,28.0,4.0,2541.6,2491.4,46,46
18642041838507,2016,64.0,9.0,2583.7,2526.6,11,11
18750360121657,2016,36.0,5.0,2531.5,2483.0,22,22
18750361833409,2016,33.0,17.0,2511.6,2504.5,18,18
19101990109942,2016,52.0,12.0,2576.2,2512.9,61,60
19101990112128,2016,61.0,26.0,2601.5,2561.2,135,136
19101990121822,2016,5.0,3.0,2436.2,2392.4,46,44
19101990121871,2016,4.0,,2423.3,,34,
19101990121897,2016,5.0,,2475.4,,26,
19101990121921,2016,0.0,,2407.4,,29,
19101990121939,2016,0.0,,2404.6,,17,
19101990123604,2016,6.0,,2412.6,,17,
19101990127274,2016,50.0,25.0,2610.4,2542.0,24,24
19101990127522,2016,12.0,0.0,2451.2,2423.8,37,36
19101991933399,2016,85.0,41.0,2659.8,2606.3,113,107
19101991995232,2016,7.0,0.0,2472.9,2450.2,17,17
19101991995257,2016,6.0,0.0,2470.0,2443.2,19,17
19101991995869,2016,96.0,63.0,2696.0,2648.6,138,138
19101991996008,2016,13.0,3.0,2486.9,2430.8,235,243
19101991996172,2016,6.0,0.0,2427.1,2428.3,39,35
19101991996214,2016,0.0,4.0,2447.7,2440.1,33,32
19642121930056,2016,87.0,65.0,2679.1,2673.3,513,510
19642121930361,2016,69.0,36.0,2618.5,2580.9,331,330
19642121931641,2016,16.0,1.0,2479.1,2443.7,161,160
19642121931880,2016,99.0,96.0,2753.3,2772.4,163,163
19642121933159,2016,69.0,40.0,2619.9,2588.6,467,464
19642121995596,2016,0.0,,2462.2,,12,
19642460100081,2016,46.0,20.0,2569.8,2525.6,670,665
19642460108407,2016,43.0,9.0,2556.8,2495.6,497,496
19642460111872,2016,99.0,76.0,2707.8,2679.5,88,88
19642460115337,2016,47.0,7.0,2575.2,2494.2,17,15
19642460126003,2016,85.0,8.0,2652.1,2578.0,13,13
19642461930213,2016,34.0,11.0,2528.1,2491.2,379,380
19642461931732,2016,13.0,0.0,2487.9,2427.0,409,400
19642461936624,2016,40.0,8.0,2550.0,2492.4,532,532
19642461937051,2016,59.0,25.0,2600.4,2554.9,642,642
19642461995398,2016,53.0,23.0,2578.9,2546.7,578,579
19642461995406,2016,47.0,16.0,2567.7,2518.9,318,318
19642461995844,2016,53.0,14.0,2584.7,2530.5,416,415
19642461995968,2016,0.0,0.0,2402.4,2414.4,17,17
19642461996537,2016,20.0,1.0,2504.2,2444.1,547,540
19642461996644,2016,22.0,1.0,2518.5,2453.1,414,410
19642611930288,2016,77.0,73.0,2654.0,2691.2,833,848
19642791930528,2016,62.0,28.0,2590.5,2563.0,286,286
19642791931765,2016,20.0,1.0,2504.7,2452.7,115,117
19642791933449,2016,55.0,23.0,2592.1,2547.5,255,255
19642870114397,2016,33.0,4.0,2539.6,2484.1,645,639
19642871930601,2016,64.0,31.0,2608.9,2560.3,446,444
19642871936384,2016,6.0,0.0,2451.8,2420.6,166,166
19642871938166,2016,58.0,26.0,2593.0,2565.2,447,454
19642871996479,2016,42.0,8.0,2565.3,2508.7,303,303
19642951930700,2016,61.0,26.0,2605.4,2543.5,244,242
19642951936491,2016,0.0,0.0,2445.2,2436.7,25,24
19643031930775,2016,77.0,29.0,2631.0,2563.2,388,380
19643031935618,2016,67.0,35.0,2618.7,2580.7,481,481
19643031938190,2016,24.0,2.0,2523.5,2449.4,123,129
19643111930981,2016,86.0,65.0,2689.4,2664.8,366,369
19643291931088,2016,88.0,51.0,2671.5,2622.5,495,495
19643291937598,2016,28.0,4.0,2497.7,2439.3,48,49
19643291937739,2016,55.0,28.0,2594.7,2564.4,323,323
19643371931187,2016,68.0,37.0,2612.2,2585.0,354,362
19643371931237,2016,78.0,45.0,2647.4,2605.2,573,569
19643371933332,2016,18.0,0.0,2502.8,2442.0,82,79
19643371996099,2016,42.0,3.0,2562.8,2491.8,230,228
19643520118521,2016,21.0,0.0,2505.4,2454.2,29,29
19643520128488,2016,27.0,3.0,2524.5,2434.9,35,32
19643520128496,2016,15.0,0.0,2505.4,2420.6,19,17
19643521930239,2016,5.0,0.0,2467.4,2418.5,97,92
19643521933951,2016,44.0,12.0,2560.4,2510.1,423,434
19643521934926,2016,50.0,27.0,2573.8,2547.4,487,486
19643521935048,2016,48.0,20.0,2574.1,2536.0,492,500
19643781930312,2016,26.0,0.0,2524.4,2450.2,31,31
19643781931666,2016,63.0,31.0,2603.5,2572.6,387,387
19643941931807,2016,24.0,3.0,2518.9,2470.6,34,34
19643941931823,2016,77.0,50.0,2644.9,2625.3,575,575
19644361931617,2016,6.0,1.0,2454.8,2404.8,88,88
19644361932086,2016,65.0,26.0,2616.6,2561.2,326,326
19644361936418,2016,59.0,24.0,2599.5,2552.1,332,332
19644361938372,2016,69.0,39.0,2624.1,2592.4,386,388
