cds14,year,ela_pct_met,math_pct_met,ela_mean,math_mean,ela_n,math_n
15634120116384,2025,61.95,31.35,2622.2,2573.9,318,319
15634121531656,2025,21.74,0.0,2489.4,2398.2,46,45
15634121531672,2025,62.83,26.32,2620.2,2552.0,269,266
15635290100198,2025,56.01,21.06,2589.1,2532.3,516,508
15635290110999,2025,69.25,33.47,2627.0,2572.6,491,490
15635290116392,2025,66.44,18.69,2618.2,2529.9,581,578
15635290116400,2025,32.79,6.47,2525.7,2468.4,491,479
15635290125062,2025,3.31,2.31,2431.5,2384.4,121,130
15635290141101,2025,38.3,7.57,2542.7,2473.7,436,423
15635291530021,2025,10.64,0.0,2470.5,2400.9,47,48
15635291530047,2025,9.26,0.0,2491.9,2429.1,54,56
15635291530112,2025,11.82,3.54,2452.8,2407.7,220,226
15635291530252,2025,55.19,11.0,2581.5,2498.2,578,591
15635291530344,2025,74.56,40.32,2651.2,2596.9,566,558
15635291530369,2025,66.52,38.0,2624.3,2585.3,469,479
15635291530385,2025,52.96,16.61,2576.6,2514.1,557,554
15635291530476,2025,63.27,38.46,2609.7,2580.4,599,598
15635291530708,2025,42.41,16.94,2546.3,2507.8,665,667
15635291532290,2025,52.81,11.71,2576.7,2481.4,534,521
15635291532605,2025,44.47,17.54,2551.1,2510.2,434,439
15635291533330,2025,54.87,15.53,2588.2,2513.3,565,573
15635291533538,2025,29.63,12.26,2500.4,2474.2,108,106
15635291534775,2025,53.09,9.2,2576.6,2481.1,405,402
15635291535087,2025,49.44,9.72,2570.4,2493.2,360,360
15635291535392,2025,53.56,16.74,2583.9,2513.3,478,478
15635291536325,2025,13.16,0.91,2469.3,2417.7,114,110
15635291536606,2025,53.59,12.87,2577.1,2493.2,446,443
15636281533843,2025,46.15,7.14,2575.9,2508.9,13,14
15636770114512,2025,29.5,3.6,2519.9,2454.5,139,139
15636770136259,2025,29.55,4.44,2517.6,2459.6,44,45
15636851530997,2025,37.84,38.89,2529.1,2549.3,37,36
15636851531987,2025,50.91,11.11,2576.0,2511.1,55,54
15637761530039,2025,16.67,0.0,2448.9,2409.8,24,23
15637761530377,2025,30.43,0.0,2516.2,2430.6,23,23
15637761534957,2025,33.01,9.95,2522.7,2465.2,209,211
15638181530138,2025,28.95,5.41,2510.3,2430.9,38,37
15638181535905,2025,51.69,11.02,2577.0,2508.3,236,236
15638261530245,2025,5.88,0.0,2429.0,2337.8,17,17
15638261536135,2025,45.19,18.91,2563.0,2513.6,239,238
15638591530351,2025,24.53,3.77,2511.1,2467.0,53,53
15638591536440,2025,57.98,24.54,2593.4,2546.4,357,383
15737421530054,2025,23.08,0.0,2488.3,2451.6,39,42
15737421531367,2025,68.77,31.96,2630.8,2565.7,317,316
15739081530146,2025,11.76,11.76,2470.2,2459.2,17,17
15739081534155,2025,66.42,27.88,2621.9,2559.2,268,269
15751681530401,2025,57.41,20.75,2604.3,2502.7,54,53
16638911632140,2025,0.0,7.69,2395.2,2408.6,13,13
16638911632207,2025,72.69,44.91,2637.2,2608.5,216,216
16639250118919,2025,67.14,34.29,2619.6,2582.9,280,280
16639251630169,2025,48.47,12.54,2570.1,2501.2,295,295
16639251634245,2025,9.09,0.0,2461.5,2420.5,22,22
16639251634401,2025,57.58,14.61,2583.7,2510.0,356,356
16639821630011,2025,34.78,0.0,2520.1,2419.0,46,46
16639821635606,2025,65.57,22.92,2616.0,2541.8,395,397
16739321630078,2025,0.0,0.0,2366.9,2363.6,17,17
16739321630953,2025,39.05,13.02,2544.9,2483.6,169,169
17640141734359,2025,40.16,8.94,2536.9,2487.5,122,123
17640221730027,2025,2.22,2.22,2417.8,2385.4,45,45
17640221730118,2025,36.36,0.0,2519.9,2424.0,11,11
17640221735000,2025,27.84,3.68,2513.6,2442.6,194,190
17640301730019,2025,27.27,36.36,2466.6,2492.1,11,11
17640301730142,2025,42.86,4.76,2573.4,2477.0,21,21
17640301732304,2025,30.3,23.88,2523.0,2523.9,66,67
17640551736008,2025,73.03,23.6,2624.4,2522.4,89,89
17769761737006,2025,26.03,8.33,2511.2,2469.2,73,72
18641391833805,2025,51.27,17.01,2570.6,2529.9,197,194
18642041838507,2025,18.18,18.18,2468.6,2468.2,11,11
19101990121871,2025,11.76,5.88,2429.5,2382.1,17,17
19101990121905,2025,9.09,0.0,2431.2,2357.8,22,22
19101990121921,2025,0.0,0.0,2349.3,2340.1,32,34
19101991933399,2025,89.39,42.31,2686.3,2612.2,132,130
19101991995869,2025,87.7,50.85,2676.2,2640.0,122,118
19101991996214,2025,23.68,11.43,2480.2,2459.7,38,35
19642121930056,2025,86.72,57.86,2679.2,2651.6,497,496
19642121930361,2025,47.21,24.92,2566.8,2536.1,305,301
19642121931641,2025,30.0,4.0,2513.0,2477.8,50,50
19642121931880,2025,,98.82,,2822.8,,170
19642121933159,2025,61.47,30.28,2606.6,2567.9,353,360
19642460100081,2025,41.94,11.84,2545.2,2490.7,515,515
19642460108407,2025,43.78,8.38,2553.2,2477.2,539,537
19642460111872,2025,83.23,53.42,2668.6,2641.6,161,161
19642461930213,2025,33.55,10.26,2514.5,2468.3,304,302
19642461931732,2025,10.15,3.82,2464.2,2433.8,266,262
19642461936624,2025,34.98,7.07,2523.2,2455.5,466,467
19642461937051,2025,51.39,25.81,2580.3,2537.2,683,682
19642461995398,2025,40.81,12.87,2545.2,2497.3,566,567
19642461995406,2025,31.07,8.77,2522.9,2473.3,309,308
19642461995844,2025,35.4,11.59,2526.3,2488.8,630,630
19642461996644,2025,16.08,1.58,2477.2,2424.3,255,253
19642611930288,2025,66.92,62.26,2620.2,2661.4,668,681
19642611995299,2025,25.0,0.0,2524.5,2437.1,12,11
19642791930528,2025,47.22,17.54,2571.1,2521.4,324,325
19642791931765,2025,20.97,0.0,2521.2,2444.5,62,62
19642871930601,2025,58.01,19.43,2587.9,2521.6,312,314
19642871936384,2025,5.88,6.0,2439.6,2420.0,102,100
19642871938166,2025,67.19,37.14,2625.6,2583.7,384,385
19642951930700,2025,56.65,27.32,2607.7,2546.7,203,205
19642951936491,2025,13.79,3.45,2427.4,2397.8,29,29
19643031930775,2025,65.72,17.61,2605.3,2521.1,318,318
19643031935618,2025,72.03,22.66,2629.2,2537.6,404,406
19643031938190,2025,13.95,2.33,2476.7,2416.1,43,43
19643111930981,2025,67.27,52.14,2633.4,2619.6,278,280
19643291931088,2025,89.38,63.22,2691.3,2662.6,452,454
19643291937598,2025,20.0,0.0,2503.6,2432.6,30,27
19643291937739,2025,76.06,46.62,2643.3,2619.4,284,281
19643370131573,2025,36.11,12.12,2551.1,2488.3,36,33
19643371931187,2025,56.15,37.25,2590.2,2562.0,488,443
19643371931237,2025,77.42,44.04,2646.2,2601.0,527,520
19643371933332,2025,14.29,0.0,2484.4,2388.8,49,49
19643520118521,2025,31.25,0.0,2536.3,2440.8,32,32
19643521930239,2025,4.59,0.0,2425.2,2374.4,109,110
19643521933951,2025,52.3,14.69,2573.1,2502.7,348,354
19643521934926,2025,50.26,18.73,2573.8,2524.8,378,379
19643521935048,2025,55.76,19.35,2591.7,2520.8,425,429
19643781930312,2025,3.45,3.33,2419.5,2424.8,29,30
19643781931666,2025,60.61,26.6,2605.6,2552.2,297,297
19643781995885,2025,50.0,0.0,2550.6,2457.8,12,13
19643941931807,2025,24.0,0.0,2514.4,2442.0,25,27
19643941931823,2025,76.08,55.32,2651.8,2638.3,485,479
19644361931617,2025,2.5,0.0,2397.7,2399.3,40,40
19644361932086,2025,60.15,20.22,2592.8,2531.9,266,267
19644361936418,2025,53.5,23.81,2585.7,2546.4,314,315
19644361938372,2025,67.6,33.84,2619.6,2573.2,392,396
19644441932201,2025,68.07,43.25,2638.3,2598.4,476,474
19644441932656,2025,6.67,6.25,2461.5,2399.7,15,16
19644511931625,2025,15.45,0.81,2466.3,2434.9,123,123
19644511932441,2025,64.79,38.37,2611.4,2585.1,940,933
19644511939164,2025,72.7,36.29,2635.3,2585.8,879,868
19644691932482,2025,62.05,34.34,2607.0,2560.8,166,166
19644691936079,2025,25.0,0.0,2480.1,2426.0,24,24
19645191930320,2025,61.2,40.16,2611.7,2591.5,384,386
19645191932664,2025,69.91,40.94,2627.8,2588.2,319,320
19645191932680,2025,45.71,10.92,2557.2,2493.1,280,284
19645191937481,2025,69.95,45.95,2647.4,2607.9,406,407
19645191938919,2025,16.1,3.42,2492.8,2434.8,118,117
19645191995661,2025,57.24,12.98,2590.6,2513.8,283,285
19645191996123,2025,0.0,,2406.8,,12,
19645271932698,2025,7.29,0.0,2441.0,2406.7,96,97
19645271932706,2025,61.54,28.87,2606.4,2546.3,429,426
19645271964527,2025,35.48,31.25,2522.8,2525.7,31,32
19645351932763,2025,82.37,61.62,2665.9,2662.6,295,297
19645681932144,2025,80.31,56.94,2669.5,2652.7,574,569
19645681933472,2025,15.0,0.0,2479.1,2433.7,20,21
19645681933530,2025,37.22,20.09,2531.2,2503.1,446,468
19645681934082,2025,50.14,28.69,2574.1,2559.0,353,366
19645681995497,2025,72.22,27.78,2630.4,2575.8,18,18
19645681996131,2025,83.72,73.23,2675.9,2691.2,258,254
19645761933597,2025,71.89,54.68,2636.7,2634.3,523,523
19645761939677,2025,15.15,6.06,2478.4,2451.1,33,33
19646341934231,2025,34.62,4.92,2523.3,2459.5,182,183
19646341934249,2025,10.26,0.0,2467.6,2416.1,39,39
19646341936046,2025,22.47,14.61,2490.3,2458.3,89,89
19646591934611,2025,93.58,80.73,2723.3,2725.8,327,327
19646831930080,2025,61.24,42.77,2610.3,2603.6,338,339
19646831931781,2025,67.08,41.29,2612.4,2592.3,401,402
19647250127381,2025,82.93,45.12,2671.0,2625.7,164,164
19647250132324,2025,91.07,85.71,2724.8,2723.3,112,112
19647250135525,2025,43.66,16.67,2548.6,2500.9,71,72
19647251930411,2025,13.33,3.57,2483.2,2425.9,30,28
19647251934470,2025,31.5,14.04,2522.5,2498.7,508,513
19647251934678,2025,51.26,16.31,2579.3,2526.8,515,521
19647251935758,2025,61.15,34.22,2604.2,2575.4,780,789
19647251936947,2025,57.0,24.78,2591.9,2544.0,921,916
19647251937176,2025,0.0,0.0,2413.4,2408.6,30,30
19647251939875,2025,54.61,20.55,2586.1,2525.0,738,725
19647251995539,2025,98.73,94.9,2753.4,2778.7,157,157
19647251995570,2025,19.33,14.89,2486.8,2475.7,150,141
19647251995935,2025,39.25,9.38,2544.7,2486.6,321,320
19647251996503,2025,67.39,34.07,2624.1,2569.8,92,91
19647330101329,2025,0.0,0.0,2405.4,2377.9,19,19
19647330102913,2025,90.22,69.57,2680.5,2671.7,92,92
19647330102921,2025,98.15,78.7,2729.9,2717.8,108,108
19647330106997,2025,79.43,29.79,2658.8,2574.3,141,141
19647330107003,2025,62.18,24.36,2598.4,2543.0,156,156
19647330107011,2025,79.07,39.53,2651.4,2602.8,86,86
19647330109447,2025,48.81,12.97,2565.4,2508.5,293,293
19647330109454,2025,57.08,22.37,2596.7,2536.8,459,465
19647330109462,2025,49.81,11.92,2570.6,2491.7,261,260
19647330109512,2025,13.04,4.35,2458.6,2436.1,23,23
19647330110668,2025,0.0,3.23,2422.1,2391.3,32,31
19647330112029,2025,65.38,37.66,2611.9,2572.0,78,77
19647330112037,2025,44.27,9.3,2556.3,2483.6,131,129
19647330112045,2025,36.82,10.04,2532.1,2487.7,258,259
19647330112052,2025,46.67,15.38,2555.5,2507.8,300,299
19647330112870,2025,49.23,21.54,2558.1,2533.0,65,65
19647330114850,2025,37.06,9.69,2532.1,2479.2,197,196
19647330117051,2025,56.76,11.2,2593.8,2509.6,259,259
19647330117069,2025,33.33,21.62,2515.5,2514.8,186,185
19647330117721,2025,47.96,18.37,2554.4,2514.9,98,98
19647330117747,2025,39.56,18.68,2532.9,2504.2,91,91
19647330117762,2025,59.5,30.58,2592.9,2571.5,121,121
19647330119685,2025,51.14,26.14,2580.1,2537.6,88,88
19647330119693,2025,58.16,20.41,2595.1,2546.6,98,98
19647330119727,2025,64.31,17.79,2617.3,2528.4,283,281
19647330119966,2025,44.16,28.95,2565.9,2552.3,154,152
19647330120360,2025,53.13,37.5,2595.4,2566.2,32,32
19647330121095,2025,29.82,17.54,2517.7,2531.1,57,57
19647330122333,2025,82.09,44.78,2660.6,2620.9,134,134
19647330122341,2025,39.66,15.52,2557.1,2499.7,58,58
19647330122358,2025,45.45,7.07,2552.0,2472.8,99,99
19647330122366,2025,74.07,22.22,2659.2,2534.9,27,27
19647330122374,2025,45.12,10.98,2579.5,2499.6,82,82
19647330122382,2025,46.99,14.29,2570.0,2515.8,83,84
19647330124362,2025,66.44,26.71,2622.5,2552.5,146,146
19647330124370,2025,62.82,23.19,2614.3,2553.5,78,69
19647330124388,2025,55.29,15.48,2574.0,2518.3,85,84
