cds14,year,ela_pct_met,math_pct_met,ela_mean,math_mean,ela_n,math_n
01613090111799,2024,20.0,6.06,2511.2,2472.6,30,33
01613090130849,2024,52.77,30.26,2576.6,2546.6,343,347
01613090137745,2024,8.33,0.0,2459.8,2429.4,12,12
01613090137810,2024,21.46,7.5,2499.4,2476.1,233,200
01750930132704,2024,79.28,63.14,2656.2,2669.9,777,795
01750930138453,2024,23.08,15.38,2519.9,2503.6,13,13
01750930175093,2024,,62.5,,2691.3,,24
01751010130096,2024,81.49,66.52,2677.3,2679.5,470,469
01751010130252,2024,,7.69,,2488.8,,13
01751010130583,2024,78.7,65.18,2664.5,2680.8,615,606
03739810330019,2024,16.0,0.0,2440.3,2401.5,25,22
03739810330050,2024,43.75,6.25,2557.0,2449.8,16,16
03739810330753,2024,70.5,29.79,2618.5,2543.7,139,141
03739810334755,2024,63.85,20.16,2612.1,2534.5,130,129
04614080430827,2024,56.25,9.38,2593.9,2480.9,32,32
04614240141069,2024,54.55,5.45,2576.4,2485.0,55,55
04614240430199,2024,15.79,0.0,2480.7,2422.3,19,18
04614240431502,2024,13.89,5.41,2453.9,2429.2,36,37
04614240431676,2024,67.26,31.03,2629.4,2564.8,449,448
04614240437558,2024,68.79,39.19,2627.3,2586.7,439,444
04614320433201,2024,57.53,41.1,2581.4,2595.4,73,73
04615150434803,2024,45.52,18.34,2559.8,2503.6,290,289
04615150435602,2024,39.61,13.88,2548.0,2484.3,207,209
04615150437566,2024,7.69,0.0,2457.2,2402.6,26,25
04615310432856,2024,17.65,11.76,2487.5,2483.2,17,17
04615310437350,2024,38.04,11.96,2530.9,2494.8,92,92
04755070433946,2024,16.67,0.0,2524.9,2396.0,12,12
04755070433953,2024,83.69,46.15,2656.4,2612.4,141,143
05615560530014,2024,5.26,0.0,2471.6,2428.3,19,18
05615560532507,2024,55.12,13.39,2581.8,2524.7,127,127
05615640530022,2024,30.77,0.0,2526.0,2419.3,13,13
05615640530055,2024,11.76,0.0,2466.8,2414.0,17,17
05615640531509,2024,24.68,8.97,2499.2,2473.7,158,156
06615980631259,2024,46.34,18.03,2569.6,2516.2,123,122
06616060634758,2024,46.15,23.08,2579.7,2554.8,26,26
06616140635250,2024,45.38,15.0,2567.4,2517.0,119,120
06616220637504,2024,50.62,7.41,2576.0,2478.6,81,81
07616300107524,2024,62.96,28.57,2618.5,2568.1,27,28
07616300730283,2024,87.07,67.24,2691.7,2674.2,294,290
07616300731125,2024,87.01,67.31,2677.5,2684.2,308,309
07616300733725,2024,73.4,53.32,2652.4,2635.1,421,422
07616300734244,2024,87.68,72.73,2700.1,2695.8,284,286
07616480110494,2024,11.69,1.3,2467.3,2413.5,77,77
07616480117218,2024,82.91,34.62,2663.1,2569.7,158,156
07616480730101,2024,12.86,0.0,2477.7,2415.8,70,70
07616480730259,2024,39.62,4.08,2564.6,2455.6,53,49
07616480730465,2024,47.57,12.67,2557.3,2494.3,370,371
07616480730861,2024,33.33,8.86,2531.2,2477.6,393,395
07616970737023,2024,53.52,28.17,2584.7,2535.0,71,71
07617210107797,2024,71.18,39.06,2631.1,2593.6,576,576
07617210730457,2024,53.65,14.54,2581.8,2517.6,561,564
07617210730572,2024,53.95,9.21,2575.3,2514.4,76,76
07617210733980,2024,63.77,27.41,2609.9,2553.9,599,602
07617210733998,2024,11.39,1.27,2485.7,2450.0,79,79
07617390730440,2024,36.36,5.88,2544.6,2445.6,22,17
07617390730549,2024,53.95,29.2,2580.1,2556.7,228,226
07617540730044,2024,76.65,56.91,2647.6,2645.3,364,362
07617540730317,2024,61.9,31.58,2587.5,2543.9,21,19
07617540730358,2024,16.67,0.0,2486.9,2439.5,12,11
07617540731646,2024,64.09,40.96,2621.4,2600.9,465,459
07617540731836,2024,44.9,16.6,2551.2,2505.5,245,247
07617540734566,2024,32.18,10.14,2523.0,2471.5,289,286
07617540734764,2024,3.85,2.0,2413.2,2363.6,52,50
07617540737809,2024,39.06,8.05,2535.0,2468.7,233,236
07617880730184,2024,4.17,0.0,2379.8,2362.1,96,96
07617880735407,2024,30.9,9.84,2516.5,2483.6,754,752
07617960730291,2024,91.67,52.78,2689.6,2638.0,72,72
07617960730325,2024,25.0,4.08,2522.0,2466.9,48,49
07617960730598,2024,70.91,25.9,2622.2,2568.3,165,166
07617960732164,2024,27.06,8.27,2498.4,2460.5,255,254
07617960732941,2024,52.41,30.55,2584.5,2551.4,353,347
07617960733253,2024,2.06,0.0,2408.5,2388.5,97,97
07617960733659,2024,15.08,5.6,2460.5,2441.5,126,125
07617960735316,2024,57.26,19.91,2586.9,2539.0,234,231
07617960735902,2024,26.95,6.73,2493.7,2450.7,334,327
07618040113118,2024,88.71,79.23,2693.8,2724.3,753,756
07618040730051,2024,67.01,56.61,2630.0,2639.0,670,673
07618040730218,2024,73.33,30.77,2617.3,2573.8,15,13
07618040734368,2024,82.38,60.9,2668.0,2664.5,471,468
07618040736504,2024,78.47,46.03,2655.1,2614.3,432,428
08618200833004,2024,50.88,22.35,2570.9,2539.0,171,170
08618200836205,2024,22.22,0.0,2490.9,2415.5,45,45
09618530930081,2024,70.66,58.36,2636.7,2647.1,593,586
09618530930164,2024,61.16,30.04,2597.7,2558.8,224,223
09618530932756,2024,57.45,33.21,2606.1,2574.5,275,280
09618530934554,2024,5.77,0.0,2431.9,2395.8,52,52
09618530936302,2024,72.54,48.24,2643.1,2619.8,397,398
09619030140459,2024,30.77,13.33,2547.5,2491.4,13,15
09619030930040,2024,6.67,0.0,2481.5,2421.5,15,15
09619030937805,2024,47.26,26.86,2572.8,2560.9,237,242
09737830930073,2024,57.89,21.92,2595.4,2530.8,76,73
10101081030337,2024,5.0,0.0,2442.9,2384.5,20,20
10621170113555,2024,94.23,64.32,2735.5,2671.4,589,569
10621171030196,2024,87.52,51.9,2685.3,2620.3,505,499
10621171030469,2024,56.25,37.5,2624.2,2556.0,16,16
10621171030501,2024,81.08,56.3,2670.2,2636.4,613,611
10621171030683,2024,75.92,40.57,2646.1,2591.3,681,668
10621171031004,2024,38.03,5.41,2541.3,2456.4,71,74
10621171031053,2024,82.24,45.49,2662.8,2607.9,597,587
10621251030113,2024,7.69,0.0,2469.7,2388.6,26,26
10621251030477,2024,3.33,0.0,2409.7,2389.8,30,30
10621251031376,2024,36.47,6.64,2537.3,2471.1,255,256
10621581032150,2024,67.84,25.87,2618.9,2553.6,199,201
10621660108555,2024,80.0,61.82,2668.7,2642.2,55,55
10621660132134,2024,73.91,20.0,2642.1,2546.4,46,45
10621661030279,2024,50.71,17.78,2580.5,2519.3,495,495
10621661030287,2024,28.02,8.76,2505.3,2458.4,207,194
10621661030295,2024,53.79,20.45,2585.2,2531.1,264,264
10621661030584,2024,8.64,2.06,2442.8,2414.8,81,97
10621661030675,2024,47.01,8.74,2559.7,2490.2,619,618
10621661031632,2024,11.29,0.0,2473.3,2422.2,62,65
10621661031897,2024,59.77,33.4,2601.7,2559.5,517,515
10621661032507,2024,37.94,9.46,2532.0,2478.1,369,370
10621661032911,2024,35.34,9.83,2526.1,2481.7,416,417
10621661034214,2024,40.14,9.3,2541.0,2476.7,421,398
10621661035831,2024,43.66,10.02,2549.2,2488.2,426,429
10622570124727,2024,40.74,3.7,2537.6,2448.3,27,27
10622571033695,2024,64.52,40.56,2615.5,2585.4,248,249
10622571033729,2024,12.5,0.0,2496.7,2428.2,16,16
10622650108092,2024,73.1,23.13,2624.6,2547.6,145,147
10622651030378,2024,14.29,0.0,2467.7,2426.8,126,126
10622651033703,2024,28.57,1.61,2511.5,2452.9,63,62
10622651035310,2024,77.72,44.36,2648.7,2605.7,395,399
10622811033950,2024,38.24,5.88,2563.1,2483.1,34,34
10623640126870,2024,7.14,0.0,2440.0,2401.0,28,29
10623641034990,2024,21.84,8.43,2493.9,2454.7,174,178
10624140141291,2024,53.98,25.36,2587.4,2554.5,339,343
10624141030451,2024,43.75,18.18,2594.7,2498.5,32,33
10624141036086,2024,15.38,0.0,2464.7,2411.6,39,38
10624141036094,2024,73.36,35.35,2643.9,2576.3,563,563
10624301030758,2024,17.65,0.0,2479.4,2418.2,34,33
10624301036607,2024,9.43,0.0,2450.8,2404.7,53,53
10624301036672,2024,58.56,28.08,2592.8,2542.3,403,406
10738091030121,2024,65.99,13.07,2616.7,2493.1,147,153
10739650140269,2024,53.33,24.14,2588.6,2547.0,30,29
10739650140509,2024,63.6,23.43,2611.6,2547.5,489,495
10739651030386,2024,26.56,0.0,2508.5,2437.4,64,64
10739651030626,2024,45.6,13.42,2562.3,2516.7,364,365
10739651030790,2024,68.38,15.94,2615.1,2524.1,136,138
10739651035112,2024,2.17,0.0,2423.8,2388.8,46,46
10739990141036,2024,41.51,0.0,2543.8,2442.4,53,53
10739991033422,2024,28.0,0.0,2522.5,2461.4,25,25
10739991033430,2024,56.51,13.88,2580.7,2511.7,315,317
10751271030261,2024,15.38,0.0,2483.3,2419.1,13,14
10751271030493,2024,52.65,19.59,2577.6,2526.8,245,245
10752341037456,2024,18.75,6.25,2493.2,2469.5,96,96
10752751036938,2024,61.84,29.87,2603.1,2576.2,76,77
10752756112544,2024,32.0,12.0,2502.9,2488.3,25,25
10754081035575,2024,48.28,21.37,2561.5,2523.2,116,117
10755981030535,2024,62.09,12.82,2604.2,2520.7,153,156
10767780122473,2024,3.03,0.0,2429.5,2407.0,33,33
10767781038306,2024,56.98,24.05,2599.0,2523.2,258,262
11626461136209,2024,25.0,8.33,2546.7,2517.0,12,12
11626611132851,2024,35.23,32.94,2530.3,2576.4,88,85
11754811130012,2024,0.0,0.0,2395.0,2408.3,11,11
11754811135656,2024,41.45,9.21,2547.4,2494.0,152,152
11765621133701,2024,48.21,18.18,2571.3,2534.0,56,55
12101240106161,2024,,0.0,,2414.3,,12
12626871230051,2024,10.71,7.41,2457.2,2427.1,28,27
12626871230705,2024,60.89,36.8,2611.2,2573.9,248,250
12626871235209,2024,30.91,18.18,2517.5,2514.7,110,110
12628100108688,2024,78.0,58.0,2659.9,2638.1,50,50
12628101233402,2024,29.41,12.79,2529.8,2497.4,170,172
12629011234004,2024,46.67,17.78,2573.4,2509.7,45,45
12630401237007,2024,43.24,5.41,2556.2,2486.3,37,37
12753741232909,2024,53.57,25.0,2607.0,2547.8,28,28
12755151232057,2024,31.58,0.0,2525.5,2436.1,19,18
12755151232206,2024,54.2,15.15,2576.7,2527.4,262,264
13101320131094,2024,10.0,0.0,2422.4,2422.6,40,40
13630811331354,2024,24.05,2.47,2511.8,2465.8,79,81
13630811331404,2024,61.21,22.61,2596.9,2533.0,379,376
13630991332154,2024,3.7,0.0,2402.0,2367.7,27,28
13630991332204,2024,46.51,11.03,2558.7,2483.4,703,716
13631071332501,2024,47.37,10.67,2572.9,2525.4,76,75
13631150140954,2024,33.33,6.67,2551.8,2432.3,15,15
13631151330133,2024,56.02,17.78,2591.6,2515.8,432,433
13631151333004,2024,61.41,23.77,2606.2,2539.7,469,467
13631151333558,2024,15.0,0.0,2487.9,2420.4,60,60
13631491335306,2024,46.09,11.3,2555.6,2522.6,115,115
13631641331115,2024,18.75,5.56,2478.3,2443.8,16,18
13631641335900,2024,62.58,20.86,2606.1,2538.9,326,326
13632141337609,2024,33.33,4.88,2512.5,2457.6,42,41
14632891434901,2024,50.0,28.57,2571.7,2570.4,12,14
14766871431600,2024,40.0,27.69,2560.2,2557.4,130,130
15101571530302,2024,3.64,0.0,2398.3,2377.1,55,54
15101571530310,2024,11.11,0.0,2459.5,2404.0,81,81
15634120100529,2024,63.89,31.29,2611.3,2560.4,324,326
15634120116384,2024,69.06,30.62,2634.0,2572.3,307,307
15634121531656,2024,9.09,0.0,2447.8,2419.6,33,32
15634121531672,2024,64.74,30.46,2606.1,2551.8,329,325
15635290100198,2024,62.74,18.95,2607.5,2528.6,467,475
15635290110999,2024,71.14,34.22,2631.3,2571.5,492,491
15635290116392,2024,59.76,18.38,2600.4,2524.9,507,506
15635290116400,2024,32.58,3.61,2535.4,2462.1,396,388
15635290125062,2024,8.76,0.71,2452.7,2415.6,137,140
15635290141101,2024,40.8,8.94,2548.0,2477.4,375,369
15635291530021,2024,13.33,0.0,2487.7,2395.3,45,45
15635291530047,2024,10.64,0.0,2478.4,2415.2,47,47
15635291530112,2024,7.05,0.63,2433.1,2404.5,156,160
15635291530252,2024,39.7,9.67,2539.6,2495.9,539,548
15635291530344,2024,66.67,37.08,2625.2,2587.9,552,542
15635291530369,2024,69.0,28.57,2621.3,2557.5,500,497
15635291530385,2024,56.39,19.34,2587.8,2526.4,610,605
15635291530476,2024,67.84,35.38,2623.5,2579.5,538,537
15635291530708,2024,35.0,12.17,2528.4,2494.6,600,608
15635291532290,2024,53.54,12.25,2580.2,2504.7,508,506
15635291532605,2024,38.94,10.47,2538.0,2490.5,434,430
15635291533330,2024,51.14,16.11,2583.4,2513.0,571,571
15635291533538,2024,51.79,7.27,2558.5,2481.8,112,110
15635291534775,2024,46.54,9.89,2561.5,2479.1,434,435
15635291535087,2024,52.16,11.43,2574.0,2500.7,278,280
15635291535392,2024,60.58,14.39,2588.7,2506.2,416,410
15635291536325,2024,19.61,0.0,2507.4,2430.0,102,102
15635291536606,2024,38.23,14.43,2545.9,2494.4,395,395
15636281533843,2024,50.0,15.0,2581.1,2525.2,20,20
15636770114512,2024,36.81,10.42,2521.8,2458.6,144,144
15636770136259,2024,22.22,2.27,2466.5,2444.6,45,44
15636851530997,2024,24.14,0.0,2481.1,2440.8,29,29
15636851531987,2024,56.67,18.03,2583.6,2515.2,60,61
15637761530039,2024,16.67,0.0,2467.1,2449.6,24,22
15637761530377,2024,33.33,5.0,2516.1,2459.6,21,20
15637761534957,2024,46.33,16.57,2572.6,2512.8,177,175
15638181530138,2024,2.94,0.0,2478.5,2420.3,34,33
15638181535905,2024,46.22,14.64,2559.6,2498.3,238,239
15638261530245,2024,20.59,0.0,2490.6,2403.1,34,32
15638261536135,2024,54.91,21.39,2587.6,2535.4,173,173
15638591530351,2024,20.0,4.0,2499.9,2461.7,50,50
15638591536440,2024,51.23,20.92,2578.8,2538.9,365,368
15737421530054,2024,13.64,4.65,2443.4,2432.3,44,43
15737421531367,2024,54.26,23.03,2597.2,2533.8,317,317
15739081530146,2024,4.17,0.0,2435.3,2365.6,24,24
15739081534155,2024,55.3,18.22,2594.4,2527.1,217,214
15751681530401,2024,62.0,20.0,2625.0,2541.7,50,50
16638911632207,2024,68.78,27.73,2624.3,2552.6,221,220
16639250118919,2024,48.66,27.1,2564.7,2550.5,261,262
16639251630169,2024,50.91,17.85,2570.4,2522.8,328,325
16639251634245,2024,10.34,3.23,2491.6,2422.0,29,31
16639251634401,2024,39.53,12.64,2534.8,2490.9,344,348
16639821630011,2024,20.45,0.0,2482.9,2441.2,44,43
16639821635606,2024,56.92,21.56,2592.6,2538.0,383,385
16739321630078,2024,,0.0,,2417.1,,11
16739321630953,2024,29.87,5.84,2520.0,2460.7,154,154
17640141734359,2024,32.14,7.86,2536.1,2481.7,140,140
17640221730027,2024,11.54,3.85,2466.8,2434.7,26,26
17640221730118,2024,10.53,5.56,2457.4,2415.6,19,18
17640221735000,2024,29.83,7.22,2516.5,2464.6,181,180
17640301730142,2024,15.0,0.0,2493.4,2390.3,20,20
17640301732304,2024,29.73,9.46,2513.1,2469.1,74,74
17640551736008,2024,67.9,23.17,2623.6,2530.5,81,82
17769761737006,2024,39.19,9.59,2557.2,2494.2,74,73
18641391833805,2024,51.2,16.07,2574.8,2524.3,166,168
18750361833409,2024,54.55,9.09,2542.2,2524.2,11,11
19101990121871,2024,0.0,0.0,2381.1,2372.2,29,26
19101990121905,2024,0.0,0.0,2460.2,2357.4,17,17
19101990121921,2024,0.0,0.0,2366.0,2352.6,22,22
19101991933399,2024,85.6,43.65,2670.0,2609.6,125,126
19101991995869,2024,85.59,38.66,2660.7,2598.2,118,119
19101991996214,2024,17.78,0.0,2483.3,2435.7,45,47
19642121930056,2024,80.86,55.98,2662.6,2638.1,512,518
19642121930361,2024,41.87,20.0,2550.4,2508.8,332,335
19642121931641,2024,11.96,0.0,2468.3,2452.5,92,89
19642121931880,2024,,99.43,,2803.1,,176
19642121933159,2024,75.0,44.3,2645.7,2602.5,380,377
19642460100081,2024,46.34,13.07,2557.4,2495.9,505,505
19642460108407,2024,35.3,5.42,2530.2,2465.0,592,590
19642460111872,2024,85.58,64.42,2668.1,2673.5,104,104
19642461930213,2024,33.12,6.43,2520.6,2461.8,311,311
19642461931732,2024,7.59,0.7,2459.4,2414.1,290,287
19642461936624,2024,31.16,5.25,2517.2,2453.4,475,476
19642461937051,2024,51.29,21.82,2578.1,2529.2,737,738
19642461995398,2024,41.7,13.07,2547.2,2494.5,566,566
19642461995406,2024,27.58,5.45,2503.4,2463.0,330,330
19642461995844,2024,36.61,8.2,2534.7,2477.4,560,561
19642461996644,2024,11.43,0.36,2476.7,2424.4,280,279
19642611930288,2024,67.86,61.1,2633.1,2660.1,781,797
19642611995299,2024,27.78,5.88,2495.7,2428.7,18,17
19642791930528,2024,54.31,26.18,2586.4,2539.3,348,359
19642791931765,2024,36.76,1.49,2534.8,2440.1,68,67
19642871930601,2024,55.56,17.97,2598.1,2515.8,216,217
19642871936384,2024,16.5,0.0,2494.5,2408.7,103,102
19642871938166,2024,65.39,26.84,2619.1,2553.5,393,395
19642951930700,2024,55.56,25.47,2589.0,2539.5,162,161
19642951936491,2024,4.0,0.0,2435.7,2398.2,25,25
19643030128306,2024,41.67,0.0,2587.4,2499.8,12,12
19643031930775,2024,64.2,16.77,2604.4,2527.3,324,322
19643031935618,2024,67.31,22.62,2618.7,2542.4,364,367
19643031938190,2024,26.67,0.0,2510.0,2421.1,45,45
19643111930981,2024,61.73,48.2,2607.2,2613.4,277,278
19643291931088,2024,87.69,61.73,2684.5,2650.5,455,452
19643291937598,2024,27.59,6.9,2520.5,2462.2,29,29
19643291937739,2024,77.21,47.8,2650.9,2616.1,294,295
19643370131573,2024,32.43,12.9,2521.3,2495.3,37,31
19643371931187,2024,53.88,29.76,2581.5,2548.5,529,494
19643371931237,2024,72.06,38.6,2637.3,2591.0,501,500
19643371933332,2024,22.73,11.11,2480.7,2437.2,22,18
19643520118521,2024,50.0,0.0,2581.8,2495.8,24,24
19643521930239,2024,4.0,0.0,2411.6,2394.4,75,74
19643521933951,2024,51.61,13.56,2574.8,2503.9,403,413
19643521934926,2024,50.72,16.67,2569.7,2509.4,414,420
19643521935048,2024,55.79,16.51,2587.9,2515.2,423,430
19643781930312,2024,15.38,3.85,2472.4,2436.0,26,26
19643781931666,2024,62.03,22.22,2610.8,2547.8,295,297
19643941931807,2024,31.43,2.86,2526.1,2439.0,35,35
19643941931823,2024,72.53,47.28,2640.5,2615.7,495,497
19644361931617,2024,2.27,2.27,2424.7,2424.4,44,44
19644361932086,2024,45.9,22.13,2556.5,2528.6,244,244
19644361936418,2024,47.06,21.17,2566.4,2526.2,306,307
19644361938372,2024,60.05,27.6,2602.8,2563.0,368,366
19644441932201,2024,75.88,41.08,2652.5,2590.3,485,482
19644441932656,2024,6.25,6.67,2455.1,2384.5,16,15
19644511931625,2024,12.82,0.65,2471.6,2423.7,156,154
19644511932441,2024,66.63,28.41,2622.9,2562.6,890,887
19644511939164,2024,71.34,24.97,2626.7,2552.3,841,845
19644691932482,2024,57.23,32.14,2592.8,2563.7,166,168
19644691936079,2024,26.09,0.0,2528.6,2437.5,23,22
19645191930320,2024,62.84,36.1,2613.5,2570.5,409,410
19645191932664,2024,65.41,34.21,2616.8,2565.8,344,342
19645191932680,2024,44.4,13.58,2550.1,2500.2,259,265
19645191937481,2024,74.38,44.2,2656.5,2614.7,363,362
19645191938919,2024,17.93,0.68,2494.8,2435.2,145,146
19645191995661,2024,54.28,17.22,2585.2,2521.7,269,273
19645271932698,2024,11.65,0.93,2485.7,2412.6,103,107
19645271932706,2024,66.01,27.37,2611.7,2547.2,459,453
19645271964527,2024,27.59,17.86,2509.8,2481.9,29,28
19645351932763,2024,81.42,64.62,2662.5,2655.4,339,342
19645681932144,2024,80.33,56.14,2670.7,2648.5,610,611
19645681933472,2024,12.77,0.0,2478.7,2437.6,47,47
19645681933530,2024,36.14,19.77,2531.7,2519.9,498,511
19645681934082,2024,43.63,23.38,2553.8,2537.1,369,385
19645681995497,2024,57.14,4.76,2596.1,2520.4,21,21
19645681996131,2024,91.95,72.03,2697.5,2695.0,261,261
19645761933597,2024,65.8,49.6,2621.4,2620.3,500,500
19645761939677,2024,28.57,0.0,2505.5,2423.3,28,27
19646341934231,2024,32.41,4.19,2519.4,2454.5,216,215
19646341934249,2024,12.9,6.45,2472.4,2425.1,31,31
19646341936046,2024,25.66,7.08,2501.1,2456.7,113,113
19646591934611,2024,89.43,79.43,2716.1,2721.4,350,350
19646831930080,2024,71.67,45.0,2639.4,2606.2,406,400
19646831931781,2024,69.4,46.59,2634.0,2606.9,415,410
19647250127381,2024,78.77,44.94,2650.0,2614.9,179,178
19647250132324,2024,94.31,70.73,2722.7,2689.6,123,123
19647250135525,2024,20.41,13.04,2505.2,2483.0,49,46
19647251930411,2024,15.63,0.0,2510.5,2449.5,32,32
19647251934470,2024,34.55,7.66,2519.2,2472.1,495,496
19647251934678,2024,50.6,11.48,2568.0,2514.3,579,575
19647251935758,2024,61.56,31.73,2601.8,2566.5,783,788
19647251936947,2024,52.4,25.77,2581.3,2535.9,939,939
19647251937176,2024,8.11,0.0,2451.3,2405.4,37,37
19647251939875,2024,47.44,15.54,2570.1,2518.2,742,753
19647251995539,2024,97.65,93.53,2745.3,2773.5,170,170
19647251995570,2024,20.54,5.66,2484.5,2440.5,112,106
19647251995935,2024,39.23,9.28,2536.4,2473.2,362,334
19647251996503,2024,72.29,12.05,2634.4,2530.2,83,83
19647330101329,2024,5.0,0.0,2415.8,2338.1,20,20
19647330102764,2024,16.0,4.0,2490.6,2424.2,25,25
19647330102913,2024,85.9,55.13,2666.4,2635.7,78,78
19647330102921,2024,98.23,90.27,2732.3,2728.5,113,113
19647330106997,2024,75.69,32.64,2642.9,2576.3,144,144
19647330107003,2024,46.46,22.57,2564.1,2534.8,226,226
19647330107011,2024,63.11,30.1,2620.5,2571.6,103,103
19647330109447,2024,49.74,11.49,2561.4,2490.9,384,383
19647330109454,2024,43.55,16.7,2559.6,2515.7,496,497
19647330109462,2024,46.93,10.04,2569.1,2488.4,228,229
19647330109512,2024,12.5,0.0,2449.8,2422.9,32,32
19647330110668,2024,10.53,0.0,2407.9,2386.2,38,40
19647330112029,2024,67.24,22.41,2604.3,2539.6,58,58
19647330112037,2024,48.31,21.19,2560.9,2499.9,118,118
19647330112045,2024,26.67,10.8,2495.2,2484.6,255,250
19647330112052,2024,37.04,13.35,2533.0,2497.4,324,322
19647330112870,2024,28.95,13.16,2498.4,2496.6,76,76
19647330114850,2024,34.89,6.36,2533.4,2469.6,235,236
19647330117051,2024,45.25,18.85,2566.8,2517.4,263,260
19647330117069,2024,27.49,9.36,2507.1,2478.6,171,171
19647330117721,2024,38.1,13.33,2544.3,2504.7,105,105
19647330117747,2024,54.0,19.0,2583.4,2508.8,100,100
19647330117762,2024,53.45,14.66,2579.2,2516.5,116,116
19647330119685,2024,37.08,5.62,2523.2,2484.9,89,89
19647330119693,2024,50.0,24.32,2580.2,2546.6,112,111
19647330119727,2024,65.53,13.96,2613.3,2517.7,264,265
19647330119966,2024,48.31,16.29,2572.1,2519.8,178,178
19647330120360,2024,70.69,31.03,2626.2,2564.1,58,58
19647330121095,2024,26.87,5.97,2504.1,2482.9,67,67
19647330122333,2024,72.32,43.36,2646.8,2596.0,112,113
19647330122341,2024,42.17,6.02,2548.6,2484.4,83,83
19647330122358,2024,46.99,7.23,2568.9,2487.0,83,83
19647330122366,2024,68.18,29.55,2610.5,2545.7,44,44
19647330122374,2024,48.0,9.09,2577.5,2505.4,75,77
19647330122382,2024,24.19,8.06,2514.9,2507.5,62,62
19647330122416,2024,29.41,11.76,2526.1,2449.5,17,17
19647330124362,2024,59.28,21.13,2602.5,2543.9,194,194
19647330124370,2024,70.77,18.46,2614.6,2553.9,65,65
19647330124388,2024,48.05,1.32,2567.1,2473.5,77,76
19647330124396,2024,34.91,14.95,2516.0,2493.2,106,107
19647330124404,2024,44.79,6.38,2566.9,2466.5,96,94
19647330124412,2024,55.71,17.14,2598.0,2523.9,70,70
19647330124479,2024,31.65,8.47,2518.3,2461.9,237,236
19647330124487,2024,43.7,19.33,2557.5,2510.4,119,119
19647330124495,2024,41.88,17.8,2533.4,2498.1,117,118
19647330124503,2024,27.2,6.45,2510.7,2463.9,125,124
