cds14,year,ela_pct_met,math_pct_met,ela_mean,math_mean,ela_n,math_n
01613090130849,2017,64.66,47.86,2619.5,2608.0,399,397
01613090137745,2017,6.82,0.0,2461.4,2420.9,44,40
01613090137810,2017,25.31,14.98,2518.8,2507.9,325,328
01750930132704,2017,71.89,62.29,2640.4,2657.9,530,533
01750930138453,2017,34.62,4.0,2525.5,2424.0,26,25
01751010130096,2017,88.93,71.84,2698.1,2689.1,497,490
01751010130252,2017,31.03,6.9,2516.2,2457.5,29,29
01751010130583,2017,89.66,75.72,2703.1,2707.3,619,626
01751010175101,2017,85.71,57.14,2680.2,2645.0,21,21
03100330330068,2017,8.33,0.0,2399.5,2388.5,12,13
03739810330019,2017,8.7,0.0,2481.4,2444.2,23,19
03739810330050,2017,16.67,,2510.6,,12,
03739810330753,2017,72.85,34.9,2623.8,2592.4,151,149
03739810334755,2017,72.5,34.13,2627.8,2571.0,122,127
04100410114991,2017,60.47,31.4,2605.8,2578.0,87,86
04100410430090,2017,54.29,8.57,2597.8,2535.1,35,35
04614080430827,2017,55.56,10.87,2585.3,2508.0,45,46
04614240120394,2017,84.31,39.39,2667.2,2606.4,102,99
04614240430199,2017,20.0,5.26,2499.8,2449.9,20,19
04614240431502,2017,18.37,2.04,2503.5,2440.1,49,49
04614240431676,2017,65.8,43.97,2616.8,2599.3,424,423
04614240437558,2017,75.0,51.72,2637.0,2616.5,404,406
04614320433201,2017,66.13,35.0,2618.1,2582.8,62,60
04614570125252,2017,50.0,14.29,2586.6,2515.2,15,14
04615150434803,2017,56.68,22.98,2600.6,2556.7,247,248
04615150435602,2017,58.55,20.83,2600.7,2534.8,193,192
04615150437566,2017,2.7,0.0,2441.7,2424.4,38,38
04615310121715,2017,64.29,20.69,2601.8,2569.3,28,29
04615310432856,2017,6.45,0.0,2470.4,2411.3,32,31
04615310437350,2017,65.36,41.44,2614.1,2593.1,179,181
04615316112585,2017,33.33,13.64,2553.7,2477.4,21,22
04755070433953,2017,76.23,41.8,2629.9,2591.5,122,122
05100580530154,2017,50.0,11.9,2599.8,2508.0,42,42
05615560532507,2017,68.38,44.44,2624.5,2590.0,136,135
05615640530022,2017,14.29,0.0,2493.2,2424.7,14,13
05615640531509,2017,71.72,32.83,2625.9,2578.8,198,198
06615980631259,2017,68.29,35.37,2598.7,2574.5,82,82
06616060634758,2017,39.13,17.39,2526.8,2514.9,23,23
06616140635250,2017,57.69,17.14,2603.6,2547.8,104,105
06616220637504,2017,56.82,13.64,2599.5,2530.4,88,88
07100740114470,2017,79.41,44.12,2648.9,2605.2,68,68
07100740120444,2017,4.76,2.33,2403.1,2365.8,42,43
07100740730614,2017,0.0,0.0,2413.3,2374.8,22,22
07100740731380,2017,77.38,54.97,2649.9,2631.1,453,453
07616300107524,2017,69.23,,2595.8,,13,
07616300730283,2017,89.61,77.71,2695.2,2702.1,337,323
07616300731125,2017,90.68,71.47,2697.9,2687.7,311,312
07616300733725,2017,69.78,51.7,2633.1,2625.5,364,352
07616300734244,2017,88.09,79.0,2690.2,2694.9,319,319
07616480110494,2017,6.52,2.15,2451.4,2425.7,92,93
07616480117218,2017,74.65,36.62,2641.9,2585.4,142,143
07616480730101,2017,9.84,1.64,2478.0,2422.2,61,61
07616480730259,2017,45.65,10.87,2572.4,2493.6,46,46
07616480730465,2017,58.08,30.29,2596.8,2564.0,551,559
07616480730861,2017,32.77,8.76,2534.9,2476.2,357,354
07616630130930,2017,32.2,18.33,2543.2,2488.1,61,61
07616970737023,2017,51.16,25.78,2590.1,2567.3,129,128
07617210107797,2017,83.0,45.91,2666.0,2612.0,607,599
07617210730457,2017,62.01,23.56,2607.0,2551.3,609,608
07617210730572,2017,30.61,6.12,2534.6,2500.3,98,98
07617210733980,2017,72.12,34.32,2634.2,2578.7,538,539
07617210733998,2017,17.19,0.0,2476.9,2421.0,64,64
07617390730440,2017,37.04,0.0,2553.0,2450.5,27,26
07617390730473,2017,33.33,7.69,2549.6,2530.2,12,13
07617390730549,2017,68.9,39.3,2623.4,2598.8,254,257
07617540730044,2017,80.87,61.65,2662.5,2644.9,394,399
07617540730317,2017,62.86,40.74,2620.4,2574.0,35,27
07617540730333,2017,4.55,0.0,2449.0,2410.3,22,21
07617540730358,2017,17.39,0.0,2482.0,2434.4,23,17
07617540730424,2017,3.57,0.0,2439.7,2415.1,57,58
07617540731646,2017,77.73,47.52,2647.7,2622.3,467,463
07617540731836,2017,51.67,27.4,2580.5,2559.1,364,365
07617540734566,2017,45.64,17.15,2564.8,2509.7,242,239
07617540734764,2017,5.88,0.0,2447.6,2431.7,51,47
07617540737809,2017,31.3,7.6,2536.2,2489.7,264,263
07617880730184,2017,4.55,0.0,2441.9,2404.9,112,113
07617880735407,2017,49.32,15.95,2571.1,2521.6,741,703
07617960101477,2017,72.65,18.8,2625.4,2555.8,117,117
07617960132100,2017,51.92,15.38,2568.8,2532.6,52,52
07617960132233,2017,51.72,41.38,2582.3,2582.6,29,29
07617960730291,2017,95.89,61.64,2694.8,2646.4,73,73
07617960730325,2017,32.26,3.33,2531.4,2476.2,31,30
07617960730598,2017,60.87,27.83,2605.1,2544.0,230,230
07617960732164,2017,34.85,10.78,2538.1,2498.2,308,306
07617960732941,2017,42.35,26.25,2550.8,2530.9,340,339
07617960733253,2017,5.67,0.71,2430.4,2391.1,142,140
07617960733659,2017,14.16,3.03,2452.8,2436.0,234,233
07617960735316,2017,51.1,24.07,2576.8,2535.9,273,271
07617960735902,2017,29.82,8.78,2519.0,2483.0,332,353
07618040113118,2017,95.45,85.57,2734.6,2748.3,769,769
07618040730051,2017,87.64,67.75,2684.4,2675.6,647,645
07618040730218,2017,77.27,30.95,2639.6,2577.3,44,42
07618040734368,2017,91.97,73.48,2700.7,2686.2,550,545
07618040736504,2017,68.82,45.69,2622.1,2603.0,466,467
07618040736819,2017,44.44,11.54,2571.1,2507.5,27,26
08100820830042,2017,27.27,0.0,2497.0,2400.5,13,13
08100820830059,2017,33.33,1.96,2543.7,2478.7,51,51
08618200833004,2017,57.61,28.11,2590.3,2560.6,184,185
08618200836205,2017,7.32,0.0,2497.6,2442.0,41,42
09100900930123,2017,55.84,24.68,2591.7,2522.5,77,77
09100900930131,2017,15.63,3.13,2487.9,2439.7,32,32
09618530930081,2017,83.43,67.65,2673.6,2662.6,543,541
09618530930164,2017,66.67,44.7,2620.2,2601.6,219,217
09618530930214,2017,70.83,58.33,2643.2,2624.8,24,24
09618530930222,2017,37.5,0.0,2550.8,2482.0,16,15
09618530932756,2017,69.31,38.28,2630.1,2590.1,290,290
09618530934554,2017,23.68,2.7,2510.9,2440.6,38,37
09618530936302,2017,81.22,62.66,2646.4,2648.9,394,391
09619030930040,2017,28.57,0.0,2512.9,2442.7,21,21
09619030937805,2017,60.87,31.73,2603.8,2568.4,207,208
09737830930073,2017,66.67,40.0,2610.5,2583.5,76,76
10101080109991,2017,16.48,0.0,2490.3,2434.1,182,180
10101080119628,2017,29.41,6.67,2512.3,2443.3,17,15
10101081030337,2017,6.94,0.0,2431.8,2385.7,72,71
10101081030899,2017,4.35,0.0,2413.3,2375.3,23,21
10621170113555,2017,93.36,64.18,2712.2,2664.5,572,565
10621170118018,2017,66.67,9.68,2614.7,2524.1,123,124
10621171030196,2017,79.6,52.03,2656.8,2614.6,495,492
10621171030469,2017,71.43,25.0,2658.2,2562.8,14,12
10621171030501,2017,90.29,58.58,2690.0,2640.1,618,606
10621171030683,2017,70.76,38.22,2625.8,2584.0,538,539
10621171031004,2017,23.08,0.99,2530.3,2460.2,104,101
10621171031053,2017,80.95,50.45,2651.2,2619.0,677,672
10621251030113,2017,7.69,3.85,2464.3,2417.3,26,26
10621251030477,2017,0.0,0.0,2473.1,2412.4,12,12
10621251031376,2017,53.57,20.39,2581.4,2530.7,254,256
10621581032150,2017,67.78,16.67,2614.0,2540.8,180,180
10621660108555,2017,84.75,54.24,2670.4,2644.8,59,59
10621660114355,2017,45.95,5.26,2572.1,2482.2,74,76
10621660114553,2017,,81.58,,2702.5,,114
10621660132134,2017,70.37,23.46,2619.2,2568.4,81,81
10621661030279,2017,48.15,19.59,2572.0,2537.8,540,537
10621661030287,2017,11.7,0.0,2480.9,2415.5,94,90
10621661030295,2017,57.6,12.5,2599.2,2525.6,217,216
10621661030584,2017,1.87,0.0,2440.6,2406.0,269,263
10621661030642,2017,15.91,2.33,2494.0,2431.8,44,43
10621661030675,2017,52.92,12.41,2578.7,2515.8,549,548
10621661030840,2017,20.29,0.0,2501.0,2427.8,69,67
10621661031897,2017,67.65,36.7,2624.4,2577.1,542,535
10621661032507,2017,43.98,8.39,2552.6,2494.2,462,441
10621661032911,2017,41.01,20.06,2552.5,2529.9,356,359
10621661034214,2017,29.64,5.45,2522.6,2478.8,334,331
10621661035831,2017,39.06,5.73,2542.0,2484.3,427,280
10622570124727,2017,50.0,16.67,2575.4,2470.8,12,12
10622571033695,2017,73.52,40.83,2634.8,2594.6,288,289
10622571033729,2017,29.41,5.88,2555.7,2506.1,17,17
10622650108092,2017,71.43,28.39,2616.3,2563.7,154,155
10622650116640,2017,76.19,14.29,2621.1,2526.6,21,21
10622650126292,2017,93.75,56.25,2667.0,2632.9,32,32
10622651030378,2017,5.26,0.0,2456.7,2415.4,38,39
10622651033703,2017,34.15,0.0,2551.2,2478.0,41,41
10622651035310,2017,74.55,35.58,2631.6,2573.5,385,385
10622811033950,2017,55.0,10.0,2585.7,2505.7,40,40
10623641034990,2017,39.57,9.68,2549.1,2496.6,187,186
10623800124982,2017,15.48,0.0,2484.3,2441.4,84,84
10624141030451,2017,11.9,2.5,2494.7,2442.4,42,40
10624141030766,2017,75.0,35.0,2651.0,2596.1,40,40
10624141036086,2017,17.5,0.0,2503.3,2435.9,40,37
10624141036094,2017,64.87,35.31,2614.8,2586.1,669,674
10624301030758,2017,16.67,0.0,2489.3,2439.9,48,46
10624301036607,2017,9.76,0.0,2481.0,2410.1,41,41
10624301036672,2017,70.11,30.85,2620.6,2558.4,378,376
10625396112387,2017,14.75,0.0,2500.4,2437.3,61,59
10625470120535,2017,18.87,2.53,2482.7,2446.4,159,158
10738091030121,2017,73.72,12.1,2632.1,2513.8,156,157
10739651030386,2017,23.61,1.39,2532.9,2449.9,72,72
10739651030626,2017,53.86,15.85,2589.9,2527.2,858,859
10739651035112,2017,12.77,0.0,2452.8,2402.6,47,47
10739991033422,2017,4.55,0.0,2454.9,2405.1,22,22
10739991033430,2017,64.63,15.81,2607.1,2522.6,328,329
10751271030493,2017,51.85,15.81,2565.5,2491.3,189,215
10752341037456,2017,47.13,19.05,2578.8,2536.1,91,89
10752751030139,2017,0.0,0.0,2448.7,2427.2,14,13
10752751036938,2017,68.75,34.82,2619.0,2587.6,112,112
10754081035575,2017,52.67,20.67,2576.4,2546.8,150,150
10755981030535,2017,57.81,21.09,2595.9,2548.9,128,128
10767780122473,2017,0.0,0.0,2441.7,2428.1,16,16
10767781030774,2017,8.82,0.0,2482.2,2431.1,68,65
10767781038306,2017,59.15,20.0,2595.2,2525.4,213,215
11626461136209,2017,55.56,14.81,2591.4,2511.5,27,27
11626611132851,2017,41.9,12.38,2566.2,2509.3,105,105
11754811135656,2017,53.02,20.13,2588.0,2539.3,149,149
11765621133701,2017,56.67,24.19,2593.4,2535.6,61,62
12101240106153,2017,0.0,0.0,2415.7,2394.2,11,11
12101240106161,2017,0.0,,2403.0,,11,
12101240134163,2017,96.0,64.0,2700.9,2669.4,25,25
12626870107110,2017,73.08,46.15,2623.7,2630.8,26,26
12626871230044,2017,15.63,6.25,2507.3,2454.1,32,32
12626871230051,2017,6.25,0.0,2438.9,2369.8,16,15
12626871230705,2017,71.93,46.51,2630.2,2609.4,171,172
12626871235209,2017,58.54,29.51,2586.2,2552.3,123,122
12628100108688,2017,88.46,65.38,2655.4,2651.2,26,26
12628101233352,2017,22.22,0.0,2515.0,2440.7,27,26
12628101233402,2017,60.22,20.67,2602.2,2550.4,181,179
12629011234004,2017,54.55,18.18,2588.0,2517.7,44,44
12629271230150,2017,36.36,18.18,2550.4,2503.1,11,11
12630320111203,2017,44.19,16.28,2577.1,2517.7,43,43
12630401237007,2017,57.5,37.84,2599.8,2582.7,40,37
12753741232909,2017,48.57,25.71,2581.5,2547.7,35,35
12753821230135,2017,46.34,7.32,2570.7,2488.2,46,46
12755151232057,2017,11.11,0.0,2488.5,2429.4,27,25
12755151232206,2017,70.09,32.2,2621.1,2575.0,215,205
12755151275515,2017,,0.0,,2471.5,,11
13101320131094,2017,14.63,0.0,2478.4,2421.6,41,36
13630811331354,2017,23.26,0.0,2512.4,2425.2,86,86
13630811331404,2017,64.57,29.94,2608.6,2561.3,350,354
13630991332154,2017,5.07,0.73,2413.4,2390.0,138,137
13630991332204,2017,44.77,21.8,2566.3,2526.5,688,688
13631071332501,2017,78.02,33.7,2649.7,2576.9,91,92
13631151330133,2017,60.59,28.3,2605.7,2554.6,485,477
13631151333004,2017,65.48,25.51,2613.5,2548.2,394,392
13631151333558,2017,11.11,0.0,2472.8,2467.3,36,38
13631491335306,2017,64.0,28.8,2606.5,2572.0,125,125
13631641331115,2017,10.0,0.0,2502.3,2430.9,20,20
13631641335900,2017,70.68,35.71,2623.5,2584.9,266,266
13632141337609,2017,37.84,5.41,2526.6,2470.5,37,37
14101400117994,2017,10.0,0.0,2441.1,2382.4,40,37
14101400128454,2017,6.25,0.0,2483.6,2436.1,16,17
14632891434901,2017,44.0,12.5,2566.8,2540.5,25,24
14766871430057,2017,0.0,0.0,2434.2,2366.3,11,11
14766871431600,2017,58.4,38.4,2608.2,2582.6,126,125
15101570119669,2017,76.77,36.36,2649.6,2581.5,99,99
15101571530302,2017,6.42,1.89,2439.2,2393.3,109,106
15101571530310,2017,9.31,1.09,2456.2,2411.2,293,277
15101571530492,2017,64.06,18.75,2612.7,2529.4,64,64
15634120100529,2017,66.37,32.04,2613.8,2579.9,334,334
15634120116384,2017,68.63,32.1,2629.2,2580.3,271,271
15634121531656,2017,14.29,1.79,2485.5,2431.7,56,56
15634121531672,2017,70.69,33.23,2627.8,2569.3,331,331
15635290100198,2017,53.15,17.58,2583.9,2523.7,555,546
15635290110999,2017,70.94,34.59,2633.1,2579.4,555,559
15635290116392,2017,63.15,21.84,2603.0,2543.7,521,522
15635290116400,2017,41.08,10.65,2551.0,2494.5,484,483
15635290125062,2017,6.25,0.0,2423.4,2401.5,97,100
15635291530021,2017,0.0,0.0,2410.6,2401.1,49,49
15635291530047,2017,3.39,0.0,2446.3,2396.8,59,60
15635291530112,2017,6.38,0.0,2482.0,2436.4,142,141
15635291530252,2017,44.35,9.51,2557.6,2506.7,566,568
15635291530344,2017,77.24,42.21,2649.9,2603.4,514,507
15635291530369,2017,71.56,45.92,2635.6,2603.4,474,474
15635291530385,2017,56.78,21.21,2590.1,2525.0,566,566
15635291530435,2017,8.37,0.0,2464.6,2426.7,239,238
15635291530476,2017,68.07,37.84,2621.1,2574.8,476,473
15635291530708,2017,38.97,16.01,2539.2,2506.2,580,582
15635291532290,2017,50.41,13.84,2567.8,2511.9,490,484
15635291532605,2017,51.44,19.57,2571.9,2526.7,416,414
15635291533330,2017,55.09,28.04,2592.7,2545.0,441,436
15635291533538,2017,37.08,23.6,2546.9,2530.2,89,89
15635291534775,2017,48.48,15.44,2563.1,2524.1,299,299
15635291535087,2017,41.85,20.39,2549.4,2532.4,318,320
15635291535392,2017,56.98,24.78,2591.3,2541.2,451,448
15635291536325,2017,0.0,0.0,2408.3,2378.5,121,125
15635291536606,2017,47.73,13.79,2573.0,2508.9,440,436
15636280127183,2017,61.32,11.54,2606.6,2515.6,106,104
15636280127209,2017,29.46,1.79,2526.7,2451.7,112,112
15636280134312,2017,60.71,17.24,2580.9,2515.6,28,29
15636281533843,2017,12.0,0.0,2523.6,2453.4,25,25
15636770114512,2017,43.59,13.45,2566.9,2504.5,119,119
15636771534460,2017,26.32,2.63,2535.4,2480.4,38,38
15636851530997,2017,58.7,19.57,2602.2,2541.6,46,46
15636851531987,2017,59.15,39.44,2608.5,2573.0,71,71
15637761530039,2017,5.56,0.0,2430.5,2409.3,19,19
15637761530377,2017,15.38,0.0,2500.9,2476.7,13,13
15637761534957,2017,57.06,17.24,2591.0,2520.1,170,174
15638181530138,2017,24.14,0.0,2531.9,2446.1,29,29
15638181535905,2017,48.33,13.53,2577.9,2518.1,209,207
15638261530245,2017,25.0,0.0,2525.8,2482.7,16,16
15638261536135,2017,51.8,15.13,2586.9,2520.3,306,304
15638591530351,2017,21.43,3.57,2515.3,2483.6,28,28
15638591536440,2017,55.61,23.64,2593.4,2553.7,374,368
15737421530054,2017,17.95,0.0,2487.6,2436.1,39,39
15737421531367,2017,75.24,32.9,2646.5,2576.6,307,307
15739081534155,2017,57.69,17.31,2593.0,2533.3,208,208
15751681530401,2017,64.47,24.32,2625.6,2559.9,76,74
16101651630102,2017,8.33,0.0,2469.9,2434.4,12,11
16101651630193,2017,0.0,,2422.5,,11,
16638750101717,2017,21.95,0.0,2528.0,2469.0,41,41
16638750112698,2017,62.26,15.09,2594.7,2519.5,53,53
16638911632207,2017,47.78,16.02,2579.8,2536.1,180,181
16639250118919,2017,71.88,31.25,2626.8,2573.0,160,160
16639251630060,2017,15.0,0.0,2452.0,2421.9,20,20
16639251630169,2017,56.75,20.86,2586.2,2533.4,326,326
16639251634245,2017,10.53,0.0,2489.2,2408.4,38,37
16639251634401,2017,65.78,23.84,2606.6,2553.2,302,302
16639580132860,2017,11.86,1.71,2469.0,2426.1,118,117
16639820110205,2017,63.79,36.21,2631.3,2591.2,58,58
16639821630011,2017,3.03,0.0,2475.5,2439.1,33,33
16639821635606,2017,49.65,20.85,2571.4,2525.3,424,423
16739321630078,2017,0.0,0.0,2383.0,2391.0,16,14
16739321630953,2017,28.57,6.21,2517.2,2462.4,161,161
17640141734359,2017,60.17,20.51,2590.9,2535.2,118,117
17640220132571,2017,69.57,9.52,2625.2,2534.0,23,21
17640221730027,2017,21.74,0.0,2492.3,2405.0,23,23
17640221735000,2017,37.86,5.84,2553.2,2488.0,140,137
17640301732304,2017,59.41,25.74,2611.8,2557.7,101,101
17640550129601,2017,70.0,35.0,2650.0,2560.0,20,20
17640551736008,2017,63.64,24.24,2620.2,2554.3,99,99
17769761737006,2017,42.65,4.35,2569.8,2500.6,68,69
18640891831601,2017,61.54,15.38,2585.4,2539.6,13,13
18641391833805,2017,64.88,26.79,2616.0,2565.5,168,168
18641620120287,2017,64.71,35.29,2625.7,2581.6,17,17
18641626010763,2017,41.03,0.0,2545.8,2488.8,39,38
18642041830132,2017,29.17,4.35,2540.7,2497.2,24,23
18750360121657,2017,50.0,11.11,2578.6,2501.4,18,18
18750361833409,2017,45.45,18.18,2543.5,2530.1,11,11
19101990109942,2017,41.18,8.0,2546.4,2489.5,51,50
19101990112128,2017,65.33,38.0,2618.5,2591.2,150,150
19101990121822,2017,5.26,0.0,2436.4,2380.3,39,27
19101990121871,2017,2.17,0.0,2393.9,2359.5,61,62
19101990121897,2017,0.0,0.0,2388.9,2318.1,17,17
19101990121905,2017,7.69,0.0,2409.8,2392.3,13,13
19101990121921,2017,0.0,0.0,2418.6,2374.2,24,25
19101990121970,2017,0.0,0.0,2413.1,2384.6,11,11
19101990122010,2017,7.14,0.0,2439.6,2391.5,14,13
19101990122044,2017,0.0,,2402.1,,11,
19101990127274,2017,47.37,10.53,2566.6,2471.9,19,19
19101990127522,2017,10.53,0.0,2438.2,2399.8,38,38
19101991933399,2017,76.38,40.0,2659.2,2598.1,127,110
19101991995232,2017,11.11,0.0,2435.5,2444.4,18,18
19101991995869,2017,93.06,50.0,2678.6,2625.2,144,144
19101991996008,2017,0.0,,2441.9,,12,
19101991996172,2017,0.0,0.0,2430.8,2400.5,24,22
19101991996214,2017,7.27,0.0,2444.7,2392.2,57,53
19642121930056,2017,92.16,66.73,2695.5,2670.8,511,511
19642121930361,2017,70.57,34.23,2619.4,2581.6,333,336
19642121931641,2017,9.84,0.81,2488.5,2463.0,122,124
19642121931880,2017,,93.94,,2760.7,,165
19642121933159,2017,63.44,38.63,2611.9,2586.8,466,497
19642121995596,2017,0.0,0.0,2511.4,2453.9,16,13
19642460100081,2017,41.56,14.31,2555.6,2512.1,616,615
19642460108407,2017,42.45,7.89,2556.6,2486.7,457,456
19642460111872,2017,97.06,68.63,2701.4,2668.9,102,102
19642460126003,2017,70.59,23.53,2619.2,2567.6,17,17
19642461930213,2017,30.13,10.9,2514.2,2471.0,312,312
19642461931732,2017,13.01,0.97,2485.5,2425.1,416,413
19642461936624,2017,37.8,6.09,2544.5,2475.9,574,575
19642461937051,2017,61.31,21.29,2605.2,2544.6,703,700
19642461995398,2017,53.1,19.06,2582.1,2527.2,597,594
19642461995406,2017,50.47,11.67,2573.7,2507.3,317,317
19642461995844,2017,54.0,14.06,2581.9,2518.8,501,498
19642461995968,2017,5.26,0.0,2420.6,2384.6,19,19
19642461996537,2017,26.48,1.42,2522.3,2460.2,356,352
19642461996644,2017,16.0,0.5,2507.6,2439.0,402,400
19642611930288,2017,77.1,67.13,2653.1,2672.2,847,858
19642611995299,2017,27.27,,2522.9,,12,
19642791930528,2017,51.64,21.38,2580.9,2542.0,275,276
19642791931765,2017,10.0,0.0,2472.4,2427.3,70,70
19642791933449,2017,58.8,18.31,2602.9,2537.4,284,284
19642870114397,2017,38.0,4.83,2556.9,2489.8,671,663
19642871930601,2017,59.81,22.46,2601.6,2539.9,418,414
19642871936384,2017,2.88,0.71,2444.6,2417.2,140,140
19642871938166,2017,59.65,34.27,2603.4,2572.3,456,461
19642871996479,2017,47.81,6.21,2579.6,2506.1,320,322
19642951930700,2017,68.06,26.34,2619.6,2554.8,263,262
19642951936491,2017,25.0,5.0,2524.3,2445.0,20,20
19643031930775,2017,68.62,21.64,2614.0,2540.9,376,379
19643031935618,2017,71.29,25.25,2632.4,2566.0,404,404
19643031938190,2017,17.86,0.93,2499.4,2436.2,112,108
19643111930981,2017,87.74,62.2,2686.0,2659.4,369,373
19643291931088,2017,87.07,51.62,2673.2,2624.6,464,463
19643291937598,2017,16.67,0.0,2487.8,2425.4,36,35
19643291937739,2017,79.2,43.12,2649.9,2601.0,327,327
19643370131573,2017,79.17,25.0,2643.3,2575.0,24,24
19643371931187,2017,68.9,43.28,2633.7,2593.6,582,580
19643371931237,2017,75.08,41.15,2644.0,2595.7,614,610
19643371933332,2017,17.11,0.0,2500.5,2434.0,76,81
19643371996099,2017,41.82,6.31,2560.6,2498.1,220,222
19643520118521,2017,18.75,0.0,2517.8,2440.8,16,17
19643521930239,2017,4.72,2.04,2411.1,2378.9,106,98
19643521933951,2017,52.14,12.92,2574.0,2512.0,471,480
19643521934926,2017,44.69,18.43,2563.0,2529.0,537,548
19643521935048,2017,47.55,16.82,2567.6,2510.7,429,440
19643781930312,2017,10.81,0.0,2493.2,2425.4,37,37
19643781931666,2017,57.22,35.39,2596.4,2580.3,374,373
19643781995885,2017,54.55,9.09,2582.0,2511.0,11,11
19643941931807,2017,52.5,2.5,2567.8,2456.0,40,40
