cds14,year,ela_pct_met,math_pct_met,ela_mean,math_mean,ela_n,math_n
07617960730291,2015,92.0,60.0,2675.5,2639.6,63,63
07617960730325,2015,17.0,6.0,2514.4,2456.2,47,48
07617960730598,2015,62.0,29.0,2607.6,2543.3,233,233
07617960732164,2015,38.0,10.0,2540.1,2486.9,298,285
07617960732941,2015,55.0,30.0,2584.2,2554.6,315,313
07617960733253,2015,2.0,0.0,2418.1,2387.2,65,61
07617960733659,2015,22.0,6.0,2502.7,2457.4,165,163
07617960735316,2015,42.0,11.0,2561.8,2501.7,285,285
07617960735902,2015,30.0,8.0,2526.7,2494.6,326,325
07618040113118,2015,92.0,82.0,2710.3,2725.8,590,584
07618040730051,2015,87.0,70.0,2675.6,2674.3,597,595
07618040730218,2015,65.0,32.0,2641.4,2578.1,55,54
07618040734368,2015,80.0,66.0,2655.3,2664.7,324,324
07618040736504,2015,72.0,66.0,2632.6,2657.4,320,329
07618040736819,2015,7.0,0.0,2477.6,2410.5,15,16
08100820830059,2015,31.0,4.0,2540.4,2473.0,73,72
08618200833004,2015,53.0,25.0,2586.2,2556.5,161,160
08618200836205,2015,25.0,4.0,2483.5,2415.3,25,24
09100900930123,2015,49.0,18.0,2565.0,2510.8,95,95
09100900930131,2015,0.0,0.0,2433.6,2398.1,24,25
09618530101808,2015,64.0,10.0,2621.1,2534.4,11,11
09618530930081,2015,85.0,71.0,2674.7,2674.9,537,527
09618530930164,2015,75.0,46.0,2635.8,2603.5,270,263
09618530930214,2015,82.0,43.0,2635.6,2576.9,30,29
09618530930222,2015,14.0,0.0,2521.2,2469.4,22,22
09618530932756,2015,76.0,42.0,2639.1,2598.0,288,284
09618530934554,2015,20.0,0.0,2477.3,2418.3,56,57
09618530936302,2015,74.0,59.0,2639.8,2637.0,400,390
09619030930040,2015,15.0,0.0,2492.2,2457.3,21,20
09619030937805,2015,43.0,19.0,2558.9,2530.1,202,200
09737830930073,2015,48.0,37.0,2549.4,2582.1,82,83
10101080109991,2015,17.0,2.0,2498.6,2469.2,99,109
10101080119628,2015,17.0,6.0,2496.4,2469.2,18,18
10101081030337,2015,9.0,0.0,2457.8,2411.4,95,87
10101081030899,2015,0.0,0.0,2415.8,2418.7,17,17
10101081030923,2015,7.0,0.0,2439.3,2420.5,15,15
10621170110270,2015,0.0,,2447.3,,11,
10621170113555,2015,74.0,47.0,2645.8,2618.6,550,549
10621170118018,2015,56.0,19.0,2584.1,2517.8,98,97
10621171030196,2015,67.0,39.0,2622.1,2595.1,474,471
10621171030469,2015,55.0,9.0,2590.3,2498.3,23,24
10621171030501,2015,82.0,43.0,2652.7,2606.8,630,630
10621171030683,2015,65.0,28.0,2609.0,2571.4,459,459
10621171031004,2015,23.0,1.0,2504.5,2471.8,77,73
10621171031053,2015,74.0,27.0,2631.9,2579.4,645,624
10621251030113,2015,4.0,,2455.7,,28,
10621251030477,2015,8.0,,2432.5,,13,
10621251031376,2015,56.0,13.0,2589.5,2530.4,231,229
10621581032150,2015,60.0,17.0,2604.5,2548.5,174,174
10621660108555,2015,87.0,48.0,2650.6,2625.7,52,52
10621660114355,2015,52.0,6.0,2582.2,2498.3,102,106
10621660114553,2015,95.0,71.0,2713.2,2681.1,119,119
10621661030279,2015,43.0,16.0,2557.8,2528.6,562,554
10621661030287,2015,8.0,1.0,2466.9,2428.7,202,181
10621661030295,2015,46.0,12.0,2574.9,2531.6,214,216
10621661030584,2015,2.0,1.0,2449.3,2417.0,210,200
10621661030642,2015,8.0,3.0,2500.9,2447.8,44,36
10621661030675,2015,43.0,12.0,2556.5,2514.3,658,617
10621661030840,2015,1.0,0.0,2438.2,2417.3,95,97
10621661031897,2015,70.0,35.0,2618.3,2585.7,508,518
10621661032507,2015,40.0,8.0,2555.7,2489.3,466,467
10621661032911,2015,41.0,17.0,2560.2,2533.7,333,333
10621661034214,2015,19.0,9.0,2502.0,2492.6,365,350
10621661035831,2015,44.0,9.0,2562.4,2497.0,414,410
10622570124727,2015,40.0,,2544.7,,11,
10622571033695,2015,60.0,32.0,2597.7,2572.2,255,258
10622571033729,2015,27.0,0.0,2512.7,2470.8,11,12
10622650108092,2015,65.0,24.0,2612.3,2555.4,152,151
10622650116640,2015,61.0,10.0,2582.8,2501.6,29,29
10622650126292,2015,63.0,47.0,2601.2,2592.5,19,19
10622651030378,2015,6.0,0.0,2434.9,2407.3,35,35
10622651033703,2015,4.0,0.0,2461.1,2419.6,56,56
10622651035310,2015,43.0,16.0,2560.9,2535.3,404,402
10622811033950,2015,53.0,13.0,2576.2,2503.8,36,38
10623310130880,2015,75.0,23.0,2633.3,2550.2,12,13
10623640126870,2015,6.0,0.0,2477.2,2428.9,17,18
10623641034990,2015,41.0,10.0,2547.6,2506.3,197,196
10623800124982,2015,14.0,1.0,2482.7,2432.9,159,155
10624141030451,2015,2.0,,2391.2,,45,
10624141030766,2015,74.0,48.0,2639.0,2618.8,42,42
10624141036086,2015,2.0,,2421.6,,44,
10624141036094,2015,63.0,28.0,2612.0,2568.5,655,650
10624301030758,2015,6.0,,2457.2,,27,
10624301036607,2015,0.0,0.0,2430.0,2389.3,36,35
10624301036672,2015,71.0,25.0,2618.7,2554.9,362,360
10625396112387,2015,11.0,0.0,2504.4,2436.3,78,78
10625470120535,2015,12.0,1.0,2489.2,2444.1,150,157
10738091030121,2015,50.0,9.0,2576.8,2498.8,171,171
10739651030386,2015,19.0,1.0,2514.9,2446.2,80,79
10739651030626,2015,47.0,12.0,2569.2,2519.3,886,887
10739651035112,2015,2.0,0.0,2438.5,2426.9,43,44
10739991033422,2015,27.0,0.0,2510.4,2452.0,11,11
10739991033430,2015,57.0,21.0,2596.9,2534.5,308,309
10751271030493,2015,35.0,11.0,2548.3,2494.9,177,190
10752341037456,2015,36.0,12.0,2542.6,2511.0,113,118
10752751030139,2015,17.0,0.0,2514.8,2451.6,16,17
10752751036938,2015,75.0,38.0,2631.4,2594.5,92,92
10754081035575,2015,54.0,22.0,2583.0,2562.4,123,120
10755981030535,2015,42.0,20.0,2567.3,2552.0,125,125
10767780122473,2015,5.0,0.0,2455.1,2401.3,23,22
10767781030774,2015,5.0,0.0,2471.4,2417.9,59,57
10767781038306,2015,40.0,13.0,2559.6,2519.3,237,237
11101161130103,2015,56.0,25.0,2615.3,2573.9,16,16
11626461136209,2015,21.0,5.0,2515.1,2497.6,20,20
11626611130038,2015,0.0,,2477.6,,11,
11626611132851,2015,48.0,10.0,2574.7,2511.6,87,87
11754811130012,2015,7.0,,2449.4,,14,
11754811135656,2015,56.0,18.0,2589.4,2542.4,171,171
11765621133701,2015,38.0,10.0,2547.2,2514.2,80,80
12101240115097,2015,88.0,48.0,2677.6,2626.1,24,25
12626870107110,2015,48.0,19.0,2583.7,2545.3,27,27
12626871230044,2015,15.0,0.0,2474.9,2431.3,20,20
12626871230705,2015,77.0,48.0,2647.9,2614.9,192,193
12626871235209,2015,76.0,34.0,2631.7,2578.9,151,149
12628100108688,2015,85.0,46.0,2653.7,2613.5,40,40
12628101233352,2015,12.0,3.0,2478.8,2466.8,26,29
12628101233402,2015,40.0,11.0,2550.3,2504.4,171,171
12629011234004,2015,22.0,20.0,2510.2,2516.2,42,41
12629271230150,2015,26.0,0.0,2500.8,2415.7,27,27
12630320111203,2015,50.0,22.0,2582.0,2530.7,32,32
12630401237007,2015,32.0,13.0,2524.8,2508.7,39,36
12753741232909,2015,48.0,32.0,2585.8,2561.8,44,44
12753821230135,2015,33.0,4.0,2541.8,2483.5,96,95
12755151232057,2015,0.0,0.0,2467.7,2434.5,19,20
12755151232206,2015,62.0,27.0,2610.0,2568.3,219,219
12755151275515,2015,33.0,4.0,2526.3,2472.9,24,24
13101320131094,2015,17.0,0.0,2463.9,2407.9,34,36
13630811331354,2015,13.0,0.0,2495.1,2458.3,92,95
13630811331404,2015,34.0,13.0,2545.3,2523.6,325,311
13630991332154,2015,6.0,0.0,2454.8,2404.7,97,95
13630991332204,2015,17.0,12.0,2484.1,2502.1,725,720
13631071332501,2015,62.0,31.0,2612.7,2555.0,87,86
13631151330133,2015,54.0,21.0,2581.9,2533.8,418,414
13631151333004,2015,67.0,20.0,2613.1,2550.6,392,393
13631151333558,2015,27.0,,2520.7,,17,
13631491335306,2015,51.0,22.0,2588.1,2554.1,113,115
13631641335900,2015,71.0,47.0,2634.3,2615.5,231,231
13632141330018,2015,0.0,,2399.1,,11,
13632141337609,2015,32.0,5.0,2548.7,2482.8,42,23
14101400117994,2015,5.0,,2457.6,,193,
14101400121301,2015,5.0,,2450.6,,22,
14632891434901,2015,76.0,55.0,2605.4,2609.1,33,33
14766871431600,2015,44.0,17.0,2570.4,2548.4,115,115
15101570119669,2015,68.0,32.0,2625.6,2566.4,82,81
15101571530302,2015,2.0,0.0,2415.0,2387.4,82,80
15101571530310,2015,5.0,1.0,2460.7,2419.9,356,343
15101571530492,2015,75.0,15.0,2631.7,2553.0,61,61
15634120100529,2015,66.0,28.0,2615.8,2584.5,256,254
15634120116384,2015,62.0,33.0,2604.8,2577.2,229,229
15634121531656,2015,4.0,0.0,2455.7,2420.3,50,50
15634121531672,2015,63.0,29.0,2605.6,2556.3,374,373
15635290100198,2015,48.0,18.0,2566.6,2529.7,524,519
15635290110999,2015,63.0,27.0,2607.7,2564.0,528,530
15635290116392,2015,58.0,30.0,2600.7,2571.3,464,462
15635290116400,2015,52.0,18.0,2574.5,2529.6,425,425
15635290125062,2015,3.0,0.0,2436.6,2415.7,159,160
15635291530021,2015,12.0,0.0,2436.2,2423.6,28,28
15635291530047,2015,3.0,0.0,2481.8,2425.1,40,40
15635291530112,2015,9.0,0.0,2455.0,2403.4,133,131
15635291530252,2015,48.0,16.0,2569.2,2521.0,491,490
15635291530344,2015,75.0,42.0,2641.9,2601.7,482,481
15635291530369,2015,73.0,48.0,2633.3,2612.9,450,450
15635291530385,2015,60.0,27.0,2601.1,2553.7,533,532
15635291530435,2015,10.0,0.0,2467.0,2429.5,240,240
15635291530476,2015,62.0,50.0,2611.1,2619.9,427,429
15635291530708,2015,44.0,20.0,2560.7,2528.1,589,576
15635291532290,2015,39.0,18.0,2542.1,2526.1,446,446
15635291532605,2015,48.0,20.0,2572.2,2533.2,432,428
15635291533330,2015,61.0,30.0,2598.1,2567.7,398,399
15635291533538,2015,47.0,25.0,2577.3,2553.4,95,97
15635291534775,2015,51.0,17.0,2569.4,2524.9,371,369
15635291535087,2015,38.0,18.0,2545.9,2516.4,298,297
15635291535392,2015,19.0,15.0,2491.5,2515.0,420,424
15635291536325,2015,7.0,0.0,2440.6,2402.9,111,110
15635291536606,2015,41.0,15.0,2557.3,2508.8,418,416
15636280127209,2015,54.0,14.0,2590.5,2529.4,134,133
15636281533843,2015,6.0,0.0,2495.6,2451.1,17,17
15636770114512,2015,41.0,13.0,2554.3,2526.2,117,117
15636771534460,2015,28.0,3.0,2514.2,2454.8,34,33
15636851530997,2015,30.0,11.0,2548.1,2504.1,37,37
15636851531987,2015,65.0,24.0,2606.9,2560.0,93,93
15637761530039,2015,4.0,,2432.4,,26,
15637761534957,2015,42.0,17.0,2564.2,2526.1,144,141
15638181530138,2015,23.0,0.0,2512.0,2449.7,26,27
15638181535905,2015,33.0,11.0,2537.0,2494.7,216,215
15638261536135,2015,58.0,29.0,2592.6,2562.5,258,257
15638591530351,2015,10.0,0.0,2488.4,2442.9,39,39
15638591536440,2015,52.0,21.0,2582.6,2561.5,343,339
15737421530054,2015,28.0,6.0,2531.8,2468.4,37,38
15737421531367,2015,75.0,37.0,2636.8,2590.9,313,313
15739081534155,2015,41.0,17.0,2553.9,2531.8,165,166
15751681530401,2015,57.0,17.0,2591.7,2537.1,60,58
16101651630102,2015,19.0,0.0,2486.8,2441.4,17,17
16101651630193,2015,0.0,,2431.1,,25,
16638750101717,2015,29.0,7.0,2537.9,2490.6,28,28
16638750112698,2015,63.0,22.0,2612.5,2545.3,61,60
16638911632207,2015,36.0,11.0,2551.4,2500.3,196,196
16639250118919,2015,56.0,24.0,2597.2,2538.2,163,162
16639251630060,2015,14.0,0.0,2479.8,2449.1,22,22
16639251630169,2015,55.0,18.0,2582.4,2538.3,331,327
16639251634245,2015,8.0,0.0,2464.2,2420.6,53,47
16639251634401,2015,63.0,21.0,2608.5,2553.7,307,304
16639820110205,2015,85.0,49.0,2647.4,2608.2,66,66
16639821630011,2015,26.0,3.0,2535.7,2476.6,41,38
16639821635606,2015,50.0,14.0,2579.2,2526.8,463,462
16739321630953,2015,20.0,4.0,2510.1,2465.1,129,129
17640141734359,2015,44.0,15.0,2563.1,2513.7,124,124
17640221730027,2015,7.0,,2464.6,,28,
17640221730118,2015,57.0,0.0,2604.0,2543.4,14,14
17640221735000,2015,55.0,16.0,2583.2,2523.6,150,148
17640301732304,2015,79.0,38.0,2638.3,2597.6,72,73
17640551736008,2015,67.0,35.0,2621.3,2581.8,102,102
17640711737006,2015,43.0,13.0,2556.4,2534.2,49,48
18640891831601,2015,19.0,5.0,2525.2,2463.8,21,21
18641391833805,2015,54.0,26.0,2587.2,2556.4,194,195
18641620120287,2015,93.0,13.0,2649.7,2532.3,15,15
18641626010763,2015,28.0,4.0,2530.7,2441.6,46,47
18642041830132,2015,13.0,2.0,2496.3,2466.4,46,46
18750360121657,2015,45.0,11.0,2577.3,2514.9,20,19
18750361833409,2015,11.0,11.0,2502.9,2518.1,19,18
19101990109926,2015,57.0,16.0,2577.7,2541.0,60,60
19101990109942,2015,78.0,34.0,2638.6,2596.8,59,59
19101990121822,2015,11.0,0.0,2460.8,2430.7,45,20
19101990121871,2015,10.0,,2453.0,,17,
19101990121897,2015,4.0,,2420.6,,36,
19101990121921,2015,3.0,0.0,2420.1,2401.0,32,32
19101990122010,2015,0.0,,2409.3,,16,
19101990122028,2015,0.0,,2496.8,,13,
19101990122044,2015,0.0,,2430.9,,12,
19101990122077,2015,0.0,,2424.2,,11,
19101990127522,2015,6.0,0.0,2428.4,2390.9,35,32
19101991933399,2015,81.0,45.0,2655.0,2596.8,138,135
19101991995232,2015,24.0,13.0,2492.2,2444.7,21,20
19101991995869,2015,88.0,58.0,2674.7,2637.4,130,130
19101991996008,2015,6.0,0.0,2470.2,2424.3,229,229
19101991996172,2015,10.0,0.0,2466.8,2418.5,36,35
19101991996214,2015,7.0,,2489.5,,18,
19642121930056,2015,76.0,58.0,2642.8,2637.5,504,503
19642121930361,2015,51.0,29.0,2578.1,2564.6,359,357
19642121931641,2015,17.0,3.0,2486.2,2443.4,149,149
19642121931880,2015,99.0,98.0,2743.8,2782.6,158,158
19642121933159,2015,60.0,35.0,2602.8,2585.6,436,435
19642460100081,2015,36.0,13.0,2540.5,2507.3,575,574
19642460108407,2015,52.0,20.0,2583.8,2527.3,427,422
19642460111872,2015,96.0,63.0,2686.5,2659.3,91,91
19642460115337,2015,50.0,10.0,2599.0,2500.6,16,16
19642461930213,2015,41.0,8.0,2546.0,2494.9,310,310
19642461931732,2015,13.0,1.0,2477.7,2430.8,368,369
19642461936624,2015,42.0,13.0,2561.7,2508.4,533,533
19642461937051,2015,64.0,25.0,2610.4,2556.8,706,702
19642461995398,2015,62.0,21.0,2602.7,2548.9,621,615
19642461995406,2015,43.0,9.0,2556.1,2506.4,308,308
19642461995844,2015,51.0,18.0,2579.4,2534.5,455,455
19642461995968,2015,0.0,,2424.8,,14,
19642461996537,2015,23.0,1.0,2516.6,2446.4,371,372
19642461996644,2015,21.0,1.0,2508.6,2445.1,406,405
19642611930288,2015,80.0,72.0,2663.2,2685.1,803,804
19642611995299,2015,38.0,13.0,2515.7,2461.5,18,17
19642791930528,2015,46.0,20.0,2575.5,2538.2,296,296
19642791931765,2015,11.0,0.0,2483.7,2444.5,114,116
19642791933449,2015,46.0,13.0,2566.5,2527.3,261,260
19642870114397,2015,36.0,4.0,2555.5,2483.9,649,652
19642871930601,2015,64.0,28.0,2604.1,2569.9,429,425
19642871936384,2015,10.0,1.0,2471.1,2435.6,161,161
19642871938166,2015,54.0,26.0,2584.4,2562.7,454,462
19642871996479,2015,42.0,5.0,2563.1,2497.8,346,346
19642951930700,2015,60.0,21.0,2598.8,2543.8,245,244
19642951936491,2015,0.0,0.0,2476.2,2428.7,37,36
19643031930775,2015,66.0,29.0,2617.5,2568.4,380,377
19643031935618,2015,65.0,28.0,2616.2,2568.9,482,481
19643031938190,2015,14.0,1.0,2496.5,2443.9,167,163
19643111930981,2015,64.0,47.0,2618.0,2613.2,394,395
19643291931088,2015,71.0,39.0,2624.3,2604.1,466,465
19643291937598,2015,9.0,0.0,2456.0,2413.3,47,47
19643291937739,2015,71.0,36.0,2631.3,2583.3,302,302
19643371931187,2015,76.0,41.0,2641.1,2598.0,562,568
19643371931237,2015,57.0,24.0,2594.1,2540.5,533,533
19643371933332,2015,19.0,0.0,2500.0,2438.1,99,94
19643371996099,2015,42.0,6.0,2567.4,2499.5,295,294
19643371996230,2015,20.0,0.0,2489.0,2480.7,12,13
19643520118521,2015,16.0,0.0,2487.7,2418.6,39,39
19643520128900,2015,9.0,,2417.9,,11,
19643521930239,2015,3.0,0.0,2439.8,2389.0,80,78
19643521933951,2015,44.0,8.0,2563.0,2491.2,462,461
19643521934926,2015,53.0,18.0,2579.3,2523.9,548,544
19643521935048,2015,48.0,15.0,2567.0,2508.3,382,391
19643781930312,2015,21.0,5.0,2526.4,2468.7,44,43
19643781931666,2015,65.0,40.0,2614.2,2597.9,405,407
19643781995885,2015,71.0,21.0,2616.1,2521.6,14,14
19643941931807,2015,34.0,0.0,2568.0,2466.0,47,47
19643941931823,2015,74.0,47.0,2636.2,2619.4,489,490
19644361931617,2015,6.0,0.0,2471.8,2438.8,70,70
19644361932086,2015,50.0,22.0,2578.3,2549.3,297,297
19644361936418,2015,65.0,26.0,2605.5,2560.1,321,321
19644361938372,2015,65.0,35.0,2614.3,2580.6,438,438
19644441932201,2015,76.0,40.0,2636.5,2595.9,474,471
19644511931625,2015,8.0,0.0,2464.7,2422.7,139,133
19644511932441,2015,67.0,23.0,2617.3,2552.4,967,972
19644511939164,2015,62.0,27.0,2604.0,2561.1,863,866
19644690128736,2015,49.0,8.0,2575.4,2511.3,86,86
19644691932482,2015,52.0,16.0,2576.6,2519.9,211,211
19644691936079,2015,15.0,0.0,2473.9,2385.6,21,20
19645191930320,2015,63.0,26.0,2603.5,2564.8,511,508
